Functional,GeneID,GC_percentage,lowComplexity_density,phyloP_max,RPKM_tissue,RPKM_primary-cell,copy_number,repeat_distance,Interaction_ave,coding_potential,RNAalifold_score,Max_covariance,MFE,SNP_density,MAF_avg
No,43.00,0.164384,0.322,.85,1.71,74156,222,-6.203,2.14,-14.15,9.92,-15.90,.616438,.006000
No,45.00,0,0.322,.85,1.71,35403,707,-4.691,6.26,-6.33,18.74,-14.80,.239436,.015310
No,40.00,0,8.835,.37,.75,1,3897,-5.598,5.55,-1.52,78.53,-17.50,.129411,.000015
No,26.00,0,4.323,2.75,2.75,1,2154,-4.790,5.06,0.00,123.97,-10.70,.174418,.000036
No,28.00,0.0958904,2.128,2.71,2.14,1,2716,-4.623,0.58,0.00,115.08,-7.30,.109589,.000023
No,55.00,0,2.877,2.71,2.14,1,2709,-6.281,4.28,0.00,100.22,-12.30,.137500,.000022
No,55.00,0,2.877,2.71,2.14,1,2709,-6.281,4.28,0.00,100.22,-12.30,.137500,.000022
No,53.00,0,2.877,2.71,2.14,1,2716,-5.941,4.23,0.00,94.83,-12.30,.123287,.000025
No,54.00,0,2.877,2.37,2.25,1,2704,-6.460,4.32,0.00,97.99,-25.50,.141176,.000041
No,33.00,0,2.238,2.71,3.14,1,318,-6.529,3.03,0.00,102.06,-6.80,.183098,.000572
No,31.00,0,2.858,2.71,3.14,1,316,-4.562,1.93,0.00,111.51,-7.00,.150684,.000503
No,39.00,0,2.858,2.71,3.14,66,821,-5.808,3.15,0.00,26.62,-8.20,.112676,.000036
No,51.00,0,2.673,2.37,2.62,273174,807,-6.298,6.78,-27.72,22.59,-21.60,.176470,.000012
No,55.00,0,0.586,2.71,3.00,277470,812,-5.563,6.84,-27.72,22.59,-25.90,.187500,.000012
No,45.00,0,0.586,2.37,1.75,176832,807,-6.431,7.92,-29.26,25.38,-20.80,.247058,.000031
No,36.00,0,2.509,2.71,2.85,1,133,-4.397,NA,0.00,97.17,-13.00,.140845,.000114
No,35.00,0.3875,2.883,4.85,2.28,2,1558,-5.218,NA,0.00,61.91,-8.80,.250000,.000124
No,56.00,0,2.941,2.42,2.28,1,1567,-6.482,2.51,0.00,90.81,-20.60,.140845,.000014
No,36.00,,0.563,2.71,2.28,39418,230,-4.328,5.84,-0.52,23.81,-14.30,.589041,.016922
No,54.00,0,2.134,1.85,2.14,1,80,-6.235,2.45,0.00,89.65,-14.20,.183098,.000017
No,38.00,0.176471,0.541,2.75,1.87,3137,152,-6.021,3.42,-3.29,21.87,-11.20,.705882,.009235
No,52.00,0,0.551,2.75,1.87,67408,277,-6.207,4.92,-23.40,25.21,-23.70,.200000,.000008
No,57.00,0,0.539,1.28,2.14,289270,267,-6.543,6.40,-26.68,28.22,-24.50,.175000,.000032
No,52.00,0,0.544,1.28,2.14,46749,176,-6.600,11.38,-23.10,11.90,-17.80,.325000,.000027
No,53.00,0.0821918,0.424,1.42,2.14,292673,468,-5.551,9.46,-69.42,3.07,-24.10,.219178,.000033
No,52.00,0,2.299,1.28,2.14,1,290,-7.421,1.22,0.00,73.58,-7.10,.084507,.000013
No,57.00,0,0.56,1.28,2.14,90178,137,-7.017,3.97,-22.24,20.86,-15.20,.219178,.000110
No,45.00,0,2.928,1.12,1.87,1,2436,-5.219,2.68,0.00,96.41,-14.30,.294117,.000280
No,65.00,0,0.586,8.00,2.28,88887,6030,-6.773,10.74,-20.66,27.81,-30.60,.350000,.000019
No,34.00,0,3.195,4.28,3.00,1,1182,-4.095,NA,0.00,85.65,-10.80,.160000,.000011
No,24.00,0,4.444,4.57,3.71,1,1184,-4.469,0.95,0.00,106.77,-9.20,.123287,.000417
No,36.00,0,3.174,2.85,12.71,1,1186,-5.071,NA,0.00,68.69,-10.80,.154929,.000063
No,44.00,0,2.606,3.75,3.75,1,1296,-6.606,NA,0.00,98.96,-15.20,.282352,.000940
No,50.00,0,0.787,1.28,1.14,6,1388,-5.889,NA,-23.10,NA,-15.40,.211267,.114808
No,57.00,0,2.266,1.28,1.14,6,4964,-6.713,4.39,0.00,80.38,-24.00,.186666,.000076
No,54.00,0,1.502,1.28,1.14,6,1889,-7.982,1.23,0.00,82.58,-14.80,.160000,.011439
No,64.00,0,2.2,1.28,1.14,6,1889,-6.483,NA,0.00,94.65,-28.10,.240000,.000064
No,84.00,0.985915,5.859,1.42,2.00,2,2270,-7.301,2.12,0.00,20.35,-9.54,1.028169,.000877
No,80.00,0.346667,5.859,1.42,2.00,2,2266,-11.878,3.80,0.00,24.86,-13.70,1.093333,.000661
No,75.00,0.0729167,5.859,1.11,1.55,2,2245,-7.419,7.01,0.00,18.34,-7.20,1.041666,.000481
No,74.00,0.226667,5.859,1.42,2.00,2,2266,-12.266,5.20,-0.29,16.06,-8.50,1.013333,.000392
No,73.00,0.96,5.859,1.42,2.00,2,2266,-11.964,6.56,0.00,17.18,-4.40,1.093333,.000416
No,43.00,0,2.53,.85,1.71,1,270,-5.972,5.25,0.00,77.92,-4.70,.211267,.000234
No,74.00,0,8.754,1.42,2.57,1,830,-6.930,3.76,0.00,119.29,-25.40,.605633,.000088
No,49.00,0,3.245,.85,1.71,1,295,-5.022,1.08,0.00,68.69,-20.40,.239436,.000009
No,60.00,0,8.838,.85,1.71,1,822,-6.006,3.79,0.00,91.76,-23.20,.253521,.000011
No,57.00,0,5.211,1.14,1.71,1,269,-6.524,3.68,0.00,76.67,-13.60,.281690,.000032
No,40.00,0,3.233,1.14,2.71,3,509,-6.195,5.68,0.00,34.06,-4.60,.226666,.000019
No,53.00,0,0.579,.75,2.37,227515,480,-5.773,11.61,-25.28,20.88,-23.30,.290697,.000123
No,52.00,0,4.089,.85,2.28,1,11756,-9.361,2.06,0.00,93.44,-8.80,.154929,.000078
No,68.00,0,3.748,.75,1.25,1,11742,-5.329,1.35,0.00,102.07,-38.20,.317647,.000201
No,63.00,0,2.351,.71,1.57,1,11754,-4.829,3.19,0.00,126.76,-30.90,.109589,.000013
No,55.00,0,3.542,1.28,1.28,1,11747,-7.670,2.63,0.00,88.12,-25.80,.187500,.000415
No,63.00,0,2.781,.71,1.28,1,11756,-6.818,3.98,0.00,122.45,-18.40,.253521,.001028
No,55.00,0,8.889,.61,1.07,1,869,-6.641,2.24,0.00,170.95,-44.90,.219696,.000083
No,54.00,0,7.044,1.00,2.00,1,930,-6.778,3.74,0.00,78.82,-18.60,.253521,.000022
No,43.00,0,2.615,.15,2.76,1,789,-6.372,3.57,0.00,99.74,-28.00,.216417,.029543
No,42.00,0,2.615,.28,4.42,1,852,-6.454,4.28,0.00,84.21,-10.90,.225352,.000425
No,37.00,0,2.533,.10,4.90,1,815,-7.126,2.64,0.00,120.57,-22.00,.138888,.003082
No,39.00,0,4.725,.42,2.14,1,1356,-5.693,0.82,0.00,104.64,-12.90,.309859,.000025
No,52.00,0,3.448,.44,1.11,1,1343,-5.613,2.44,0.00,80.07,-20.80,.250000,.000198
No,42.00,0,8.899,1.00,2.57,1,483,-4.004,4.14,0.00,101.86,-17.30,.164383,.000051
No,59.00,0,2.813,.70,1.80,1,1704,-6.500,0.52,0.00,105.19,-28.70,.330097,.000050
No,31.00,0,0.134,1.44,6.00,215,2227,-5.206,10.01,-201.26,4.33,-15.20,.187500,.000012
No,48.00,0,0.571,.88,6.00,322006,277,-5.403,7.31,-36.47,21.32,-29.10,.229166,.000019
No,35.00,0.46875,0.334,.88,6.00,35313,1247,-4.580,10.10,-32.72,19.89,-14.30,.635416,.010484
No,56.00,0,1.127,2.00,6.00,978,535,-6.692,3.81,-3.32,28.03,-26.90,.312500,.000390
No,55.00,0,2.794,1.88,6.00,94792,487,-6.331,11.51,-64.24,19.84,-31.10,.260416,.000371
No,60.00,0,3.99,1.77,6.00,1,1817,-7.562,4.59,0.00,106.54,-36.00,.239583,.000020
No,37.00,0,0.334,3.00,7.71,3,71,-5.784,5.49,-17.63,10.03,-5.80,.160000,.000023
No,56.00,0,0.523,.28,1.14,3,749,-5.364,8.94,-25.16,17.51,-21.50,.225352,.000615
No,42.00,0,NA,1.22,1.22,2,1150,-6.003,NA,-266.10,NA,-16.30,.281250,.000149
No,34.00,0,NA,2.20,1.10,2,456,-5.246,NA,-339.10,NA,-16.50,.120370,.000012
No,53.00,0,0.337,.90,1.10,306903,734,-5.777,10.99,-41.92,12.41,-32.70,.314814,.013734
No,35.00,0,0.473,.90,1.10,683,389,-4.342,6.95,-45.49,20.14,-17.20,.129629,.000087
No,50.00,0,2.618,1.40,3.10,2,3170,-6.544,1.89,0.00,61.84,-34.90,.194444,.000020
No,34.00,0.0740741,1.001,1.50,1.60,865,293,-5.598,5.84,-0.51,42.90,-16.00,.277777,.000058
No,39.00,0,2.551,2.14,2.28,2,500,-5.831,1.11,0.00,85.80,-12.30,.154929,.004632
No,57.00,0,0.064,1.15,1.23,345243,208,-6.618,NA,-36.60,NA,-37.80,.522388,.007064
No,55.00,0,0.54,1.15,1.23,366243,219,-6.292,7.79,-2.78,22.42,-38.20,.659090,.002839
No,38.00,0,0.919,2.14,2.28,5,814,-5.745,7.51,0.00,16.16,-10.50,.253521,.000013
No,37.00,0,0.092,2.50,1.60,6,508,-6.706,9.63,-234.24,3.97,-19.40,.009259,0
No,34.00,0,0.092,1.50,1.60,12,622,-4.295,7.55,-166.09,NA,-20.20,NA,NA
No,43.00,0,0.092,2.42,2.28,5,1211,-5.070,8.43,-193.23,2.68,-15.70,.281690,.001044
No,40.00,0,3.502,2.70,1.50,611,648,-6.754,5.41,0.00,89.60,-16.00,.212962,.000496
No,83.00,0,4.42,3.14,2.85,2,2998,-6.017,4.30,0.00,108.98,-42.50,.352112,.000072
No,53.00,0,3.875,1.69,1.07,2,1495,-6.782,0.95,0.00,100.02,-43.30,.194029,.007459
No,48.00,0,6.702,1.69,1.07,2,1017,-7.693,5.63,0.00,102.61,-30.10,.159090,.017885
No,61.00,0.197183,2.786,3.28,1.85,2,128,-6.434,1.39,0.00,79.86,-9.70,.774647,.034973
No,54.00,0,0.586,3.57,2.42,303636,5600,-5.534,8.48,-25.42,19.83,-22.20,.154929,.000013
No,60.00,0,1.023,3.14,2.42,2,1181,-7.722,2.53,0.00,96.98,-13.00,.492957,.002632
No,32.00,0.788732,0.23,3.14,2.57,351,532,-5.125,6.07,-5.22,NA,-3.70,.873239,.000556
No,47.00,0,8.543,1.69,1.38,6,434,-6.875,1.23,0.00,131.89,-28.50,.194029,.000028
No,47.00,0,8.543,1.69,1.38,6,434,-6.285,1.93,0.00,84.03,-28.20,.201492,.000027
No,60.00,0,0.166,3.14,2.57,352726,497,-6.533,3.34,-46.72,2.82,-18.40,.309859,.000321
No,49.00,0.204545,0.88,1.69,1.38,8044,131,-6.872,4.53,-22.62,2.09,-41.50,.303030,.000977
No,45.00,0.211268,0.88,3.14,2.57,84465,1596,-6.116,3.84,-70.52,7.60,-15.10,.690140,.005217
No,65.00,0,0.166,1.69,1.38,357295,1285,-6.883,4.03,-61.38,2.03,-53.20,.431818,.000122
No,46.00,0,2.382,2.61,1.46,1,1732,-6.849,2.84,0.00,136.32,-20.60,.265151,.000438
No,50.00,0.149254,4.141,1.69,1.46,207235,413,-6.925,4.45,0.00,46.79,-36.10,.537313,.032350
No,39.00,0,0.34,3.14,1.57,1,223,-4.839,7.08,-30.98,19.66,-6.70,.211267,.000030
No,50.00,0.366197,0.165,3.14,1.42,56462,699,-5.575,4.80,-19.36,NA,-16.60,.549295,.000102
No,36.00,0,1.864,3.14,1.42,3,210,-4.720,3.94,-11.62,NA,-12.30,.323943,.000657
No,49.00,0,0.532,1.76,.76,342815,360,-6.460,7.51,-35.96,24.01,-33.40,.268656,.000454
No,53.00,0,1.654,3.14,1.42,1,210,-7.088,3.64,0.00,71.89,-14.70,.239436,.000033
No,59.00,0,0.83,1.76,.76,351930,691,-7.183,19.30,-49.87,17.96,-52.90,.469696,.000033
No,54.00,0,0.34,3.28,2.00,147175,353,-4.902,5.49,-12.79,8.99,-16.10,1.169014,.012402
No,53.00,0,3.742,3.14,2.71,1,2652,-6.956,2.13,0.00,110.96,-14.70,.281690,.000015
No,70.00,0,2.571,3.14,2.71,1,2652,-6.813,4.06,0.00,89.74,-25.00,.239436,.000024
No,73.00,0,5.888,3.14,2.71,1,2652,-7.994,4.27,0.00,86.39,-17.70,.267605,.000032
No,29.00,0,4.234,1.92,.84,1,1311,-4.650,1.37,0.00,103.27,-20.50,.212121,.000026
No,32.00,0,4.095,2.07,.84,1,1309,-6.069,7.04,0.00,129.04,-21.70,.156716,.000072
No,32.00,0,1.915,3.14,1.85,1,675,-5.525,2.25,0.00,51.12,-7.50,.225352,.000295
No,53.00,0,0.266,3.14,1.71,82735,294,-6.543,3.68,-23.68,NA,-15.00,.183098,.002477
No,54.00,0,1.206,3.14,1.71,18584,520,-5.961,3.99,-43.08,4.44,-23.60,.225352,.000016
No,42.00,0.0582524,2.762,2.20,1.20,3,361,-6.897,2.19,0.00,126.40,-8.90,.203883,.000443
No,54.00,0,1.691,242.28,2264.57,1,615,-4.580,2.57,0.00,73.44,-22.80,.794520,.000543
No,32.00,0,2.394,3.14,3.14,1,3586,-2.633,4.71,0.00,109.35,-16.70,.309859,.001754
No,59.00,0,0.578,3.14,3.14,226581,877,-4.712,7.89,-28.98,23.83,-23.50,.267605,.000348
No,38.00,,3.225,1.69,1.69,274,2577,-6.332,3.31,0.00,128.81,-13.10,.201492,.000165
No,44.00,0,8.838,1.76,1.69,1,1750,-6.140,3.45,0.00,140.44,-35.40,.159090,.000023
No,53.00,0,2.492,3.14,3.14,1,1811,-5.131,1.74,0.00,102.22,-22.50,.197183,.000096
No,51.00,0,2.999,1.30,.80,2,360,-7.550,4.41,0.00,115.00,-20.00,.155339,.000241
No,50.00,0,3.797,1.60,1.00,11,5883,-5.887,1.61,0.00,69.40,-27.70,.213592,.000089
No,63.00,0.0821918,2.213,1.85,1.14,1,2338,-5.718,1.21,0.00,81.14,-32.30,.328767,.000041
No,66.00,0,2.898,1.30,.90,1,2308,-5.326,4.63,0.00,158.64,-49.00,.213592,.000025
No,49.00,0,0.544,1.85,1.85,296775,1407,-6.140,8.95,-2.60,13.56,-16.60,.232876,.000040
No,56.00,0,3.114,1.85,1.14,1,1088,-4.766,3.11,0.00,143.39,-28.50,.219178,.000043
No,44.00,0.0679612,0.586,1.30,.80,258764,2391,-5.742,13.92,-45.59,27.35,-24.50,.184466,.000018
No,53.00,0,4.101,1.60,.80,1,941,-5.919,3.25,0.00,116.73,-32.90,.165048,.000808
No,43.00,0,0.579,2.28,2.14,110681,4499,-6.555,7.85,-22.59,14.75,-11.90,.191780,.000101
No,54.00,0.0776699,0.579,1.70,1.70,11649,4913,-6.309,7.89,-24.90,24.91,-32.60,.533980,.000095
No,32.00,0,2.955,2.85,2.42,1,257,-4.484,NA,0.00,111.07,-9.40,.219178,.000345
No,34.00,0.383562,0.511,1.85,1.28,95385,383,-6.167,7.45,-13.76,6.10,-7.40,.260273,.001736
No,43.00,0,0.551,1.00,.44,67,898,-6.657,7.50,-29.02,19.95,-21.80,.177083,.000168
No,32.00,0,0.586,3.40,2.40,2,375,-5.233,17.49,-15.18,20.83,-18.60,.194174,.020846
No,53.00,0,0.529,4.85,3.42,308137,346,-5.710,7.74,-21.82,17.72,-21.40,.273972,.022453
No,53.00,0.0740741,1.118,2.10,3.50,266384,2126,-5.734,17.50,-51.19,22.20,-34.40,1.407407,.007170
No,38.00,0,3.915,1.37,1.75,1,1225,-6.955,2.36,0.00,62.92,-6.90,.107142,.000021
No,83.00,0.957746,3.833,1.14,2.00,1,1169,-6.645,6.22,0.00,29.22,-18.70,1.225352,.000638
No,27.00,0.166667,2.28,.61,1.07,1,1339,-6.971,4.42,0.00,103.82,-11.70,.143939,.000049
No,36.00,0,2.28,.61,1.07,1,1337,-5.759,6.21,0.00,137.47,-18.40,.119402,.000317
No,54.00,0,2.152,1.14,2.00,1,1400,-4.851,NA,0.00,94.87,-19.40,.183098,.000009
No,46.00,0,2.626,1.14,2.00,1,671,-8.397,6.81,0.00,60.27,-11.90,.169014,.000011
No,35.00,0,4.331,2.71,3.00,1,203,-4.931,NA,0.00,87.47,-11.50,.140845,.000046
No,52.00,0,8.792,3.42,2.28,1,646,-5.841,3.22,-0.62,113.11,-16.70,.246575,.000015
No,55.00,0,8.875,2.40,1.60,1,616,-6.597,2.63,-1.18,137.08,-33.10,.145631,.000105
No,36.00,0,3.155,4.57,8.42,3,5244,-6.840,NA,0.00,113.47,-6.40,.262500,.000063
No,59.00,0,3.749,6.87,2.25,1,1134,-5.841,NA,0.00,102.46,-31.20,.166666,.000106
No,26.00,0,4.598,2.37,3.12,1,264,-4.491,1.04,0.00,88.80,-11.90,.250000,.000013
No,54.00,0,0.585,2.28,6.28,116490,686,-6.457,7.15,-15.78,17.94,-20.40,.309859,.042234
No,48.00,0,6.003,3.00,3.00,1,1782,-5.747,1.16,0.00,93.25,-17.00,.297619,.000229
No,38.00,0.178571,2.082,2.25,3.25,1,1332,-5.886,2.70,0.00,107.62,-11.30,.214285,.009098
No,58.00,0,0.586,1.00,1.50,299565,329,-7.780,9.46,-16.66,20.42,-16.00,.309523,.007347
No,44.00,0,5.819,1.00,1.50,1,476,-5.725,1.57,0.00,114.92,-10.80,.095238,.000722
No,48.00,0,0.586,1.00,1.62,340852,893,-7.063,12.19,-35.08,25.19,-19.50,.202380,.006291
No,30.00,0.211268,0.504,1.42,.71,1,159,-4.476,5.70,-1.26,17.52,-9.60,.239436,.000591
No,39.00,0,2.051,1.42,.71,3,399,-4.489,3.02,0.00,49.51,-13.70,.281690,.000257
No,53.00,0,0.556,1.42,.71,173397,243,-6.606,4.67,-24.50,26.72,-15.30,.253521,.000033
No,20.00,0,0.917,1.25,.62,3,70,-4.732,6.42,-6.17,22.66,-3.40,.154761,.000339
No,57.00,0,2.856,5.00,2.42,1,4650,-5.309,NA,0.00,83.08,-19.20,.281690,.000136
No,54.00,0,4.655,5.42,2.42,1,4650,-5.623,2.03,0.00,102.33,-18.50,.281690,.000139
No,54.00,0,4.655,5.42,1.71,1,4650,-3.920,3.27,0.00,126.79,-23.60,.295774,.000133
No,50.00,0,1.787,2.71,3.00,1,427,-6.275,2.24,0.00,65.99,-16.40,.212500,.000021
No,64.00,0,1.905,3.42,7.00,1,1858,-7.920,4.25,0.00,114.91,-12.80,.267605,.000381
No,51.00,0,4.948,2.00,2.28,1,2304,-6.084,2.78,0.00,112.30,-19.20,.187500,.000010
No,52.00,0,0.586,2.00,2.28,155114,889,-6.584,10.61,-38.16,24.18,-21.10,.312500,.004923
No,62.00,0,2.571,2.14,2.28,1,433,-6.040,3.74,0.00,70.65,-36.30,.237500,.000034
No,56.00,0,3.451,2.57,2.28,1,299,-7.198,6.37,0.00,62.13,-18.70,.187500,.004335
No,51.00,0,0.47,2.00,2.28,9463,551,-7.197,6.34,-10.75,15.34,-16.30,.287500,.000019
No,56.00,0,0.468,2.00,2.28,161897,448,-7.268,8.80,-26.54,10.21,-21.30,.275000,.000048
No,57.00,0,2.758,.50,.12,1,7074,-6.595,5.88,0.00,179.70,-21.60,.235294,.000010
No,40.00,0,2.719,.71,.14,1,179,-5.367,2.00,0.00,112.38,-6.50,.187500,.000041
No,49.00,0,4.369,.71,.14,1,919,-6.884,2.41,0.00,83.82,-12.80,.239436,.007215
No,28.00,0,1.812,.50,.25,1,404,-6.056,3.04,0.00,64.40,-7.30,.285714,.002291
No,41.00,0,2.158,.41,.66,22,369,-6.251,3.02,0.00,156.09,-29.30,.155038,.000438
No,31.00,0,6.44,1.71,.42,1,587,-4.489,1.15,0.00,100.13,-12.50,.187500,.000159
No,37.00,0,0.134,1.83,1.83,9873,1606,-4.844,7.73,-92.50,3.97,-12.40,.214285,.000156
No,42.00,0,0.301,1.00,.25,6336,296,-5.693,5.11,-17.96,11.53,-24.00,.329411,.000031
No,43.00,0,0.955,.62,.12,1,770,-5.671,11.66,-10.34,12.91,-10.10,.294117,.000058
No,60.00,0,0.166,.62,.25,NA,770,-4.889,8.78,-18.30,6.62,-21.20,.517647,.000960
No,56.00,0,1.754,.75,.25,161516,269,-6.573,11.33,-14.15,25.46,-23.10,.223529,.000016
No,77.00,0.0705882,8.154,1.00,2.25,1,1851,-7.357,0.16,0.00,35.55,-21.30,.317647,.000112
No,77.00,,8.154,.75,2.25,1,1851,-7.328,0.16,0.00,39.33,-24.30,.329411,.000108
No,41.00,0,2.42,1.12,.50,1,1730,-4.783,5.12,0.00,79.46,-17.40,.129411,.000029
No,49.00,0,0.586,1.00,.75,300047,592,-5.161,10.55,-35.56,25.40,-26.60,.282352,.041429
No,50.00,0.106061,8.882,.92,2.30,1,1875,-5.307,9.59,-0.98,175.95,-36.10,.250000,.000260
No,56.00,0,8.792,1.57,4.00,1,1928,-6.022,5.86,-2.33,92.42,-25.90,.278481,.000010
No,31.00,0,2.699,.91,7.41,1,1476,-3.760,2.41,0.00,122.83,-22.70,.209302,.000257
No,48.00,0,0.328,18.66,21.00,73596,295,-5.522,7.48,-14.25,11.29,-13.70,.185714,.000016
No,60.00,0,0.443,23.57,20.28,246128,292,-5.226,5.11,-52.18,2.21,-21.90,.164383,.000031
No,48.00,0,2.513,.83,1.08,1,909,-5.993,2.41,0.00,122.11,-36.40,.224806,.000711
No,51.00,0,0.567,.83,1.08,245441,453,-7.061,6.89,-29.04,24.70,-38.40,.232558,.000097
No,51.00,0,0.586,.83,1.08,275182,265,-7.362,7.03,-6.23,20.52,-35.80,.248062,.000019
No,51.00,0,2.985,.33,.50,1,322,-7.686,NA,0.00,91.78,-29.10,.302325,.000804
No,43.00,0,0.586,.33,.50,6645,1564,-6.657,8.87,-23.72,25.49,-32.60,.162790,.000076
No,53.00,0,0.586,.50,.50,3060,1564,-4.633,6.85,-39.03,24.28,-44.90,.170542,.000069
No,40.00,0.371429,1.799,1.16,11.16,1,970,-5.458,1.27,0.00,49.54,-12.80,.142857,.004324
No,48.00,0,0.313,1.16,1.16,6,648,-4.975,15.36,-17.53,16.59,-17.50,.285714,.000095
No,25.00,0.971429,0.824,1.83,1.16,NA,62,-3.112,1.33,0.00,6.12,-5.10,1.271428,.011786
No,67.00,0,5.462,1.25,2.75,1,7432,-6.903,2.23,0.00,105.19,-42.80,.271317,.001684
No,68.00,0,5.462,2.50,5.50,1,7491,-6.138,1.06,0.00,103.10,-24.80,.342857,.002438
No,67.00,0,5.462,2.33,5.50,1,7491,-6.637,1.77,0.00,81.96,-26.20,.385714,.002169
No,61.00,0,3.79,2.50,4.83,1,7491,-5.011,8.20,0.00,80.55,-23.50,.300000,.000029
No,25.00,0.0857143,3.852,1.50,3.83,1,1466,-5.236,2.12,0.00,156.45,-7.40,.271428,.004507
No,30.00,0.152941,4.13,2.12,2.87,1,1100,-5.244,NA,0.00,102.06,-10.90,.411764,.005318
No,58.00,0,1.971,1.57,5.71,1,410,-6.152,2.77,0.00,81.15,-20.00,.240506,.000108
No,43.00,0,2.325,.76,3.07,4,434,-6.640,4.03,0.00,62.19,-22.70,.181818,.017228
No,45.00,0,5.9,.76,3.07,10,1153,-6.262,NA,0.00,106.61,-21.00,.229007,.000114
No,45.00,0,3.214,1.71,3.71,1,1170,-6.073,1.35,0.00,95.33,-9.70,.305555,.000086
No,41.00,0,5.993,.85,2.00,1,753,-4.587,9.00,0.00,121.28,-14.20,.164383,.000046
No,44.00,0.0984848,0.586,.76,.92,98933,159,-8.646,13.98,-23.49,29.33,-33.00,.242424,.000095
No,67.00,0,1.963,1.85,2.42,1,2429,-6.126,2.86,0.00,46.59,-27.40,.303797,.000044
No,56.00,0,0.586,1.28,1.71,34313,1445,-3.738,5.91,-34.39,24.73,-29.00,.189873,.000013
No,57.00,0.254386,2.463,.81,1.09,33450,238,-8.178,8.64,-30.75,22.86,-38.30,.473684,.013530
No,56.00,0,0.256,.69,.92,388058,282,-7.151,10.01,-112.36,4.62,-40.80,.484848,.000017
No,34.00,0.0681818,0.572,.84,1.23,5491,634,-6.405,3.83,-68.22,1.74,-10.40,.325757,.000431
No,43.00,0,0.572,1.28,2.14,3,100,-5.821,3.58,-22.91,19.58,-14.20,.164556,.000011
No,54.00,0,2.736,1.00,1.15,1,509,-7.369,1.23,0.00,48.44,-37.90,.212121,.000060
No,51.00,0,2.637,1.85,2.14,1,562,-6.785,6.75,-13.27,26.77,-16.20,.215189,.000044
No,57.00,0,2.736,1.00,1.15,1,509,-7.592,1.48,0.00,79.37,-40.90,.189393,.000052
No,56.00,0,2.736,1.00,1.15,1,509,-6.649,1.43,0.00,109.55,-37.60,.204545,.000315
No,49.00,0,1.17,1.85,2.14,1,562,-5.852,1.41,0.00,67.86,-9.90,.164556,.000039
No,54.00,0,1.759,1.85,2.14,1,562,-5.467,1.11,0.00,74.23,-21.70,.215189,.000488
No,23.00,0,0.166,2.00,3.14,271,443,-5.155,8.20,-116.26,4.08,-3.40,.150684,.000492
No,63.00,0,1.232,3.00,4.00,1,1360,-5.005,1.72,0.00,39.71,-25.20,.452054,.000036
No,45.00,0,3.314,4.85,4.14,1,11240,-5.183,NA,0.00,72.19,-19.70,.315068,.000012
No,93.00,0.917808,5.184,3.00,3.14,3,4595,-6.881,0.16,0.00,62.74,-20.20,1.342465,.000847
No,91.00,0.753425,5.184,3.00,3.14,3,4595,-7.058,0.83,0.00,62.57,-24.00,1.397260,.000817
No,94.00,0.931507,4.613,3.00,3.14,3,4595,-5.820,1.47,0.00,48.70,-35.60,1.150684,.000128
No,46.00,0.0454545,0.586,.38,1.46,161571,251,-7.478,3.50,-3.17,22.24,-38.20,.378787,.020434
No,50.00,0.0886076,0.585,.71,2.71,76872,357,-6.906,5.68,-0.99,24.95,-16.80,.392405,.014990
No,56.00,0,2.134,.25,.50,1,367,-6.212,7.93,-1.94,54.13,-37.60,.224806,.005767
No,61.00,0,0.585,.66,.33,1760,577,-8.393,5.89,-6.46,15.43,-13.20,.257142,.010315
No,57.00,0,0.579,.57,.28,147943,255,-6.163,8.82,-24.33,24.34,-12.60,.493150,.024704
No,57.00,0,3.98,.38,.84,1,2303,-6.347,1.34,0.00,101.22,-41.80,.198473,.025240
No,72.00,0,3.351,.85,1.85,1,3748,-5.606,9.03,0.00,81.57,-32.00,.444444,.009082
No,48.00,0,0.303,1.07,.76,24762,1612,-5.904,15.03,-173.09,16.44,-51.90,.160305,.000063
No,47.00,0,1.107,1.00,.76,12,533,-6.633,5.20,-4.70,51.19,-34.80,.167938,.000020
No,47.00,0,2.895,1.00,.76,12,440,-7.839,2.04,0.00,99.57,-27.00,.328244,.017225
No,61.00,0,0.564,.76,2.15,33,895,-7.057,10.70,-61.53,24.71,-26.20,.282442,.000677
No,46.00,0.0610687,2.649,.76,2.07,9105,608,-5.624,9.34,-25.70,22.27,-38.00,.282442,.002879
No,54.00,0,0.584,1.42,2.57,1,826,-4.444,10.27,-50.06,27.08,-20.60,.194444,.000172
No,50.00,0,3.186,1.42,2.57,3,488,-6.589,0.55,0.00,49.28,-10.50,.055555,.000018
No,34.00,0,0.73,1.42,2.57,1,124,-5.354,4.90,-3.95,30.93,-8.20,.166666,.000045
No,48.00,0.114504,0.166,.76,1.38,326621,176,-6.465,11.12,-197.39,5.47,-36.30,.702290,.010191
No,41.00,0,0.711,1.57,3.28,238,426,-5.475,9.81,-2.84,11.88,-10.80,.180555,.000020
No,51.00,0,0.401,1.57,3.28,229299,242,-5.650,9.99,-10.89,7.92,-18.50,.236111,.000147
No,48.00,0,0.32,1.57,3.14,123087,235,-5.431,11.06,-3.51,14.58,-23.50,.875000,.000994
No,13.00,0.578947,1.222,1.09,2.00,2,562,-3.457,11.00,-70.94,NA,-29.30,4.175438,.006239
No,45.00,0,2.43,.63,.36,1,1287,-5.768,1.86,0.00,89.04,-25.70,.149122,.000050
