Functional,GeneID,GC_percentage,lowComplexity_density,phyloP_max,RPKM_tissue,RPKM_primary-cell,copy_number,repeat_distance,Interaction_ave,coding_potential,RNAalifold_score,Max_covariance,MFE,SNP_density,MAF_avg
No,57.00,0,8.866,.33,.22,1,18930,-7.156,2.60,0.00,128.31,-26.60,.263157,.000019
No,45.00,0.315789,8.728,.33,.22,1,18930,-5.465,4.54,0.00,125.45,-22.70,.284210,.000017
No,50.00,0,6.922,.25,.15,1,18819,-6.994,2.43,0.00,128.07,-46.70,.208737,.000027
No,49.00,0,6.922,.50,.15,1,18819,-6.452,3.56,0.00,174.23,-56.10,.174757,.000031
No,78.00,0,4.61,.33,.22,1,18930,-6.822,0.76,0.00,83.42,-47.60,.231578,.000229
No,72.00,0,5.604,.33,.33,1,18930,-5.528,NA,0.00,63.01,-47.70,.294736,.000205
No,71.00,0,2.189,.33,.33,1,18925,-5.654,2.35,0.00,82.99,-49.80,.350000,.000040
No,63.00,0,5.331,.25,.10,1,22251,-8.459,4.22,0.00,118.06,-79.90,.325242,.000067
No,30.00,0,4.86,2.55,1.55,1,3964,-4.339,2.51,0.00,164.63,-15.80,.431578,.000098
No,36.00,0,4.665,3.22,5.22,1,3964,-6.794,1.27,0.00,119.41,-12.30,.410526,.000194
No,32.00,0,3.875,3.77,6.66,1,3964,-4.366,2.26,0.00,119.19,-13.50,.242105,.000024
No,30.00,0,1.66,.15,.35,1059,684,-7.143,9.12,-22.98,21.36,-34.60,.169902,.000159
No,29.00,0,2.734,.30,1.00,1,286,-5.061,4.47,0.00,139.87,-8.34,.245283,.000771
No,50.00,0,3.076,.66,1.11,1,539,-7.421,1.63,0.00,90.40,-20.70,.231578,.000663
No,60.00,0,8.711,.46,1.00,1,3018,-7.050,4.92,-1.97,150.58,-64.90,.364285,.012152
No,55.00,0,3.291,1.33,.44,238970,3477,-5.603,7.43,-70.27,21.19,-33.70,.280000,.036298
No,57.00,0,0.585,.53,.30,354927,450,-6.723,8.54,-25.62,22.36,-45.60,.364285,.000106
No,49.00,0,2.116,.32,1.16,376856,371,-6.958,6.24,-69.31,11.91,-81.70,.264822,.000686
No,48.00,0,5.968,.53,.38,1,617,-6.652,5.83,0.00,172.96,-37.90,.250000,.034109
No,47.00,0,3.275,.46,1.23,1,2212,-6.862,2.88,0.00,125.88,-36.70,.192857,.000146
No,46.00,0.25,0.586,4.15,.38,14256,122,-8.131,6.67,-33.91,20.05,-33.68,.257142,.000209
No,45.00,0.0571429,3.715,2.30,.46,1,4341,-5.833,3.86,0.00,132.62,-31.80,.292857,.000132
No,38.00,0,3.399,3.69,.38,1,4341,-5.764,5.34,0.00,141.48,-34.30,.214285,.000985
No,37.00,0.0269058,6.19,1.86,1.13,6,870,-6.049,3.99,0.00,134.29,-45.80,.237668,.006446
No,42.00,0,3.208,.07,.23,1,424,-7.815,6.93,0.00,139.39,-27.50,.264285,.012550
No,46.00,0,3.121,.05,.15,1,92,-5.979,6.04,0.00,109.82,-63.20,.218446,.006615
No,55.00,0,2.64,.14,.71,1,1505,-8.257,NA,0.00,66.39,-12.40,.263157,.035979
No,34.00,0,0.571,.30,.50,32584,2361,-3.737,4.67,-13.06,14.61,-20.90,.207547,.000626
No,56.00,0,2.887,.80,.40,1,423,-6.067,2.94,0.00,44.81,-27.20,.240740,.026918
No,38.00,0,2.193,.66,.22,1,42,-6.480,8.35,0.00,85.42,-15.50,.242105,.000017
No,43.00,0,3.987,4.60,1.50,1,1553,-6.003,2.65,0.00,134.64,-22.30,.198113,.003058
No,60.00,0,3.498,4.30,2.60,1,1424,-5.538,1.97,0.00,87.78,-38.80,.273584,.000106
No,37.00,0.0566038,2.745,10.00,2.50,1,968,-6.371,3.45,0.00,99.68,-15.20,.188679,.000036
No,43.00,0,3.113,5.00,1.30,1,542,-5.588,2.01,0.00,101.21,-24.20,.320754,.000042
No,32.00,0,3.669,4.90,.80,1,492,-5.781,2.71,0.00,78.33,-18.70,.207547,.000139
No,43.00,0,3.22,4.70,2.30,6,668,-6.551,3.97,0.00,85.13,-20.40,.349056,.000841
No,32.00,0.304933,5.135,1.27,.31,1,416,-7.832,1.95,0.00,141.98,-29.00,.161434,.000748
No,41.00,0.367925,0.779,.80,.90,140948,1141,-6.258,7.14,-14.24,28.23,-27.30,.745283,.025150
No,47.00,0,3.821,.09,.31,1,358,-6.764,5.76,0.00,141.22,-71.70,.219730,.003419
No,44.00,0,1.925,.27,.31,400,216,-7.223,8.38,-24.70,42.92,-45.50,.170403,.012849
No,34.00,0,0.977,.13,.31,238,378,-6.740,4.61,-2.19,35.11,-34.90,.210762,.000302
No,46.00,0,1.699,.36,.31,1,618,-6.867,2.57,-0.31,48.81,-50.20,.183856,.000104
No,42.00,0,0.586,.45,.31,8904,1355,-7.063,10.32,-56.09,28.34,-47.00,.228699,.000278
No,42.00,0.363229,2.593,.95,.31,105758,900,-6.614,4.56,-2.69,38.99,-55.80,.174887,.001750
No,47.00,0,2.22,.84,1.38,1,876,-6.775,1.62,0.00,68.60,-32.50,.221428,.005764
No,52.00,0,3.572,.18,.27,1,2764,-6.286,3.41,0.00,151.15,-84.10,.269058,.000065
No,52.00,0,0.166,.71,.42,10280,333,-6.793,6.39,-246.99,5.41,-15.70,.328947,.001224
No,25.00,0.0555556,2.99,3.90,1.80,4,661,-4.994,2.35,0.00,122.19,-18.40,.166666,.000011
No,26.00,0,1.878,.28,.71,1,925,-3.878,2.95,0.00,129.18,-11.30,.250000,.000015
No,61.00,0,2.613,.85,1.57,1,774,-6.456,2.36,0.00,106.31,-18.50,.197368,.000008
No,56.00,0,5.844,1.85,.85,1,1023,-8.177,5.02,0.00,69.88,-20.20,.289473,.000014
No,35.00,0,1.911,1.71,1.28,8,454,-6.785,5.63,-0.73,15.81,-8.70,.157894,.000024
No,40.00,0,1.621,1.71,1.28,167945,616,-5.634,3.20,-18.01,25.26,-9.60,.250000,.056599
No,30.00,0.472222,3.04,1.20,.90,1,105,-5.308,6.07,0.00,30.81,-14.10,.675925,.007519
No,38.00,0,1.143,1.71,6.42,6,1342,-5.486,9.09,0.00,28.15,-11.60,.210526,.006839
No,57.00,0,3.709,1.50,.60,1,445,-5.963,1.91,0.00,126.06,-36.50,.194444,.004140
No,47.00,0,0.586,1.30,1.00,129690,4248,-5.715,7.56,-50.87,26.65,-31.70,.185185,.000025
No,47.00,0,3.162,1.60,1.70,1,1117,-5.666,0.69,0.00,130.06,-27.10,.166666,.031481
No,52.00,0,3.395,1.50,1.30,1,290,-5.824,2.10,0.00,98.07,-27.90,.250000,.000138
No,42.00,0,2.617,1.20,.60,352,298,-7.239,3.37,0.00,68.83,-17.10,.240740,.002370
No,67.00,0,8.662,.57,1.42,1,1221,-6.748,4.55,0.00,85.93,-29.80,.302631,.002550
No,40.00,0,4.586,.40,1.00,1,21,-6.805,NA,0.00,89.11,-14.10,.185185,.000015
No,54.00,0,0.579,.40,1.00,231385,613,-6.432,6.11,-110.67,6.51,-24.80,.330188,.006301
No,34.00,0,4.393,.09,.36,1,1095,-7.037,3.53,0.00,141.34,-29.20,.165919,.000277
No,19.00,0,0.543,1.85,.57,1,496,-4.451,7.84,-23.38,11.99,-0.35,.236842,.017780
No,32.00,0,0.166,.80,.40,84,668,-5.412,16.35,-330.83,6.91,-16.50,.175925,.011130
No,32.00,0,2.657,.27,.18,1,1450,-5.051,6.95,0.00,164.50,-16.10,.307017,.000951
No,44.00,0,2.773,3.00,.10,78,1088,-5.726,2.46,0.00,108.73,-27.60,.254545,.012748
No,49.00,0,2.977,.52,.52,1,919,-7.235,2.32,0.00,128.43,-65.60,.202830,.002434
No,47.00,0,5.649,1.81,2.72,1,2437,-5.204,1.85,0.00,160.19,-38.20,.236842,.000294
No,30.00,0.105263,2.908,10.54,9.90,109,511,-5.434,1.99,0.00,79.83,-12.30,.596491,.003487
No,31.00,0,2.794,9.36,11.45,119,237,-5.695,0.96,0.00,83.79,-15.30,.271929,.000235
No,33.00,0,3.64,12.90,9.00,15,734,-4.362,2.86,0.00,74.07,-20.40,.157894,.000012
No,51.00,0.122807,0.586,4.72,3.36,313227,5530,-5.971,4.52,-18.86,17.89,-36.50,.307017,.004352
No,53.00,0,2.767,4.54,3.27,1,352,-7.559,2.41,0.00,83.74,-19.60,.289473,.001731
No,33.00,0,2.792,4.54,3.18,1,687,-5.474,NA,0.00,94.11,-16.00,.184210,.000024
No,42.00,0,3.479,5.00,3.40,1,516,-5.295,2.44,0.00,105.44,-22.90,.172727,.000022
No,46.00,0,3.565,5.14,5.52,234,627,-6.899,6.79,-3.40,26.22,-53.40,NA,NA
No,44.00,0,2.532,8.00,3.40,2,355,-7.284,3.42,-13.34,15.82,-19.20,.172727,.000156
No,35.00,0,1.728,4.80,3.50,2,174,-5.870,3.46,0.00,73.08,-11.80,.190909,.000146
No,35.00,0.385965,4.54,4.36,3.09,2,630,-5.859,2.10,0.00,100.68,-15.20,.157894,.000046
No,42.00,0,3.188,4.80,3.80,2,634,-5.577,3.51,0.00,101.11,-18.50,.209090,.000021
No,31.00,0,5.49,.50,1.10,2,342,-4.870,5.34,0.00,127.76,-14.40,.227272,.000015
No,27.00,0,2.192,.40,1.00,2,358,-3.970,1.64,0.00,74.53,-10.40,.290909,.000050
No,37.00,0,4.147,1.50,1.00,2,1365,-6.387,5.78,0.00,91.23,-24.70,.209090,.000012
No,28.00,0.212264,4.191,1.09,.85,3,500,-5.673,2.89,0.00,118.01,-29.60,.268867,.000706
No,57.00,0,0.586,.23,.28,360337,255,-7.039,7.85,-1.52,33.65,-73.40,.485849,.007288
No,48.00,0.136792,3.65,.61,.28,1,350,-6.798,3.09,0.00,137.05,-37.90,.476415,.005977
No,21.00,0.0283019,4.717,.14,.28,6,586,-5.520,2.17,0.00,86.92,-24.70,.240566,.000123
No,46.00,0,2.359,1.09,.28,2281,1497,-7.136,2.17,0.00,102.09,-53.60,.188679,.000203
No,41.00,0,3.116,.14,.28,1,680,-6.774,2.48,0.00,107.97,-60.40,.231132,.000353
No,50.00,0,2.914,.80,.40,3,2339,-5.345,3.67,0.00,78.92,-38.30,.181818,.016186
No,37.00,0,0.969,1.14,.52,26,932,-5.971,3.39,0.00,45.30,-38.00,.004716,0
No,47.00,0,0.134,2.61,.15,2456,233,-6.031,4.75,-42.74,10.49,-35.20,.372262,.009695
No,46.00,0.201754,1.891,1.36,.36,260061,380,-4.736,7.27,-36.04,25.05,-28.60,.736842,.024463
No,48.00,0,3.577,1.30,2.07,7,458,-6.516,1.91,0.00,113.93,-38.40,.300751,.000030
No,28.00,0,2.833,1.21,.14,34,570,-4.268,1.04,0.00,141.57,-31.50,.418918,.001810
No,36.00,0.367925,NA,0,0,121,161,-4.798,NA,-216.00,NA,-34.20,NA,NA
No,33.00,0,NA,0,0,58,88,-4.836,NA,-216.00,NA,-10.60,NA,NA
No,38.00,0,0.092,4.80,9.90,6925,137,-6.150,12.46,-61.77,5.29,-46.10,1.169082,.000155
No,41.00,0,2.622,.27,.09,393,1626,-5.807,6.56,0.00,35.89,-23.90,.205357,.000028
No,38.00,0.0510949,4.36,.76,.53,5,654,-5.525,5.34,0.00,147.91,-23.90,.248175,.012447
No,57.00,0,1.442,.61,.76,181629,81,-6.393,8.15,-21.93,23.14,-43.10,.187969,.000404
No,43.00,0,0.134,1.21,1.21,38844,1191,-6.760,12.91,-78.35,8.62,-22.70,.162162,.000243
No,77.00,0,0.131,4.90,4.36,12,1982,-8.449,5.84,-62.88,4.90,-61.40,.321428,.011115
No,57.00,0,2.082,.36,.90,3,459,-6.248,2.30,0.00,106.82,-39.70,.232142,.000157
No,56.00,0,3.378,.36,.90,5,325,-7.649,2.07,0.00,119.62,-32.90,.250000,.000020
No,32.00,0,0.298,1.18,.90,23724,2885,-5.742,16.13,-84.43,11.97,-11.50,NA,NA
No,37.00,0,0.298,2.00,.90,17681,2885,-6.323,12.22,-59.65,11.26,-16.60,NA,NA
No,59.00,0,8.394,.36,.90,1,1501,-6.230,4.83,0.00,171.87,-37.00,.214285,.005542
No,36.00,0.0948905,0.164,.38,1.07,132854,324,-5.484,11.17,-264.32,4.82,-28.40,.598540,.002981
No,78.00,0.70073,3.179,.23,.84,1,585,-7.447,1.49,0.00,41.94,-42.10,.423357,.017633
No,44.00,0,2.494,.23,.76,1,375,-6.960,1.26,0.00,109.93,-37.30,.167883,.000858
No,60.00,0,3.079,.84,1.15,1,608,-7.245,NA,0.00,104.01,-45.10,.291970,.000352
No,48.00,0.116788,0.166,.23,.76,223703,651,-6.972,9.23,-252.44,4.91,-41.00,.518248,.003969
No,51.00,0,6.31,1.07,1.76,1,3813,-7.454,2.50,0.00,149.33,-39.00,.225563,.000948
No,46.00,0,2.889,.78,1.64,1,2743,-5.356,1.50,0.00,158.84,-40.50,.175675,.000121
No,51.00,0.0510949,4.031,.92,1.76,1,2754,-6.964,3.43,0.00,141.52,-39.40,.233576,.000883
No,49.00,0,3.569,.38,1.76,1,427,-7.220,3.35,0.00,108.30,-21.90,.180451,.003714
No,35.00,0,2.614,.28,1.64,1,340,-6.381,1.09,0.00,118.21,-24.00,.141891,.000063
No,48.00,0,2.444,.30,1.76,157372,923,-7.018,16.73,-41.49,12.68,-34.30,.233082,.000428
No,47.00,0,4.171,.35,1.64,11,2304,-5.731,3.07,0.00,116.95,-35.50,.209459,.000157
No,66.00,0,8.135,.38,2.46,1,1109,-7.293,2.45,0.00,101.83,-47.90,.398496,.000202
No,69.00,0,3.3,.53,2.46,342831,1649,-7.049,8.50,-11.62,28.92,-53.30,.233082,.000039
No,66.00,0,3.3,.42,2.28,1,1400,-6.711,4.10,0.00,95.53,-51.00,.229729,.000039
No,65.00,0,1.833,.50,2.28,1,1400,-6.626,3.59,0.00,81.71,-57.20,.202702,.000024
No,60.00,0,8.77,1.07,1.69,1,3918,-6.285,2.79,0.00,123.82,-50.20,.278195,.000081
No,56.00,0,0.841,.35,.64,282223,474,-6.178,7.79,-13.72,32.00,-50.60,.331081,.000017
No,42.00,0,4.094,.45,.36,13,1774,-4.708,4.43,-62.92,NA,-35.70,.196428,.000074
No,39.00,0,0.122,.23,.66,42370,918,-6.924,6.53,-51.99,NA,-45.60,.283720,.009490
No,24.00,0.125581,2.914,.28,.66,6,705,-5.286,2.04,0.00,89.61,-33.80,.209302,.000019
No,42.00,0,5.184,1.04,.66,6,256,-7.243,1.75,0.00,113.07,-43.70,.255813,.001292
No,31.00,0.0386473,0.122,1.95,1.70,28948,818,-5.552,11.64,-215.05,3.55,-40.60,NA,NA
No,32.00,0,4.138,1.69,1.23,8,771,-6.675,NA,0.00,97.07,-14.00,.218978,.020150
No,53.00,0,2.909,1.23,1.00,2,655,-5.813,1.79,0.00,43.97,-36.40,.172932,.000033
No,50.00,0,2.842,1.07,.78,2,144,-5.038,1.95,0.00,59.09,-50.70,.263513,.007002
No,63.00,0,4.672,2.55,1.33,2,2669,-6.955,4.04,0.00,96.58,-31.90,.422680,.000136
No,27.00,0,3.952,.52,.14,1,1675,-6.398,2.03,0.00,135.28,-31.20,.158139,.000059
No,42.00,0.0289855,0.499,.80,.20,24527,423,-7.377,9.08,-27.08,21.06,-37.90,.270531,.000105
No,29.00,0,0.565,.20,.15,937,1437,-6.313,8.11,-187.27,7.33,-37.00,.159420,.008442
No,39.00,0,3.22,.40,.15,1,2771,-6.319,0.88,0.00,153.21,-50.80,.217391,.000029
No,28.00,0.0724638,3.343,2.20,1.45,5,1222,-6.613,3.07,0.00,165.14,-29.40,.217391,.000845
No,38.00,0,1.403,2.10,4.80,1467,508,-5.647,4.38,0.00,36.44,-35.40,.202898,.000359
No,33.00,0.0338164,2.325,1.10,1.40,1,4107,-6.354,NA,0.00,137.41,-31.90,2.265700,.000501
No,43.00,0.0966184,3.049,.90,.70,1,3352,-6.430,4.27,0.00,147.07,-41.60,.236714,.002794
No,41.00,0,4.198,3.45,1.72,1,102,-5.516,3.69,0.00,98.53,-17.40,.223214,.000467
No,27.00,0,1.107,.30,.69,6,136,-6.511,7.94,-16.42,35.82,-15.80,.233576,.000021
No,48.00,0,1.929,.15,.69,700,803,-5.895,6.55,0.00,87.47,-38.20,.308270,.000018
No,27.00,0,3.153,.14,.64,1,469,-4.137,6.41,0.00,123.67,-28.60,.175675,.000772
No,37.00,0.350515,0.586,1.33,1.00,608,574,-7.440,9.80,-20.20,28.13,-4.10,.278350,.000306
No,39.00,0,3.104,.52,2.19,1,547,-6.379,9.68,0.00,105.87,-49.40,.213953,.000499
No,32.00,0,2.67,.55,.44,1,2668,-5.868,NA,0.00,137.46,-9.60,.144329,.000024
No,50.00,0,0.988,1.55,.55,439,1800,-6.700,11.40,0.00,38.70,-12.40,.298969,.001173
No,30.00,0,3.357,1.55,.44,1,1220,-5.314,4.14,0.00,58.16,-17.10,.298969,.010496
No,26.00,0.0618557,6.326,.22,.44,1,1315,-5.388,1.56,0.00,146.64,-4.80,.278350,.000034
No,31.00,0,2.604,.88,.44,1,483,-5.658,3.75,0.00,99.83,-11.40,.154639,.000044
No,28.00,0,4.945,.22,.44,1,1863,-5.695,5.75,0.00,159.20,-3.54,.134020,.000046
No,27.00,0,4.671,.22,.11,1,1519,-3.316,2.50,0.00,111.38,-15.90,.166666,.000023
No,27.00,0.0289855,0.577,.65,.10,1646,1519,-5.518,12.15,-249.82,3.88,-21.60,.275362,.000541
No,21.00,0,2.542,.44,0,1,1256,-4.253,NA,0.00,66.41,-7.70,.329896,.000163
No,31.00,0,2.428,.77,.22,2,1077,-6.248,4.62,0.00,109.91,-5.80,.093750,.000021
No,52.00,0,0.34,2.11,.22,2438,644,-6.643,8.73,-35.46,20.46,-23.10,.453608,.000312
No,49.00,0.0952381,2.29,10.13,7.56,371029,726,-7.365,5.81,-0.90,28.95,-62.40,.982683,.004363
No,47.00,0,0.134,38.83,29.00,24,142,-6.341,8.46,-158.71,3.89,-13.90,.262295,.000009
No,52.00,0,0.568,26.11,19.33,14,1154,-7.022,6.69,-18.38,16.21,-26.20,.156250,.000012
No,43.00,0,1.405,26.11,19.33,1,668,-4.784,5.49,-1.20,32.36,-23.10,.239583,.001686
No,52.00,0,3.901,26.55,19.33,1,3225,-6.045,2.43,0.00,77.11,-19.80,.239583,.000017
No,29.00,0,0.166,26.33,19.33,2,1122,-4.053,10.81,-38.26,NA,-14.00,.312500,.014762
No,27.00,0,0.134,26.33,19.33,150,711,-5.063,3.33,-16.82,3.20,-11.10,.135416,.000044
No,37.00,0.0625,0.319,25.88,19.33,433,485,-4.468,6.08,-58.63,14.29,-22.20,.218750,.000042
No,26.00,0,0.319,26.11,19.33,23,967,-5.392,10.36,-15.36,14.09,-4.70,.291666,.000108
No,39.00,0.327869,3.048,.33,.83,1,244,-3.562,2.35,0.00,80.16,-12.90,.295081,.000138
No,41.00,0,3.407,.08,.21,1,1839,-8.304,1.87,0.00,111.23,-46.90,.203463,.005682
No,49.00,0,2.425,2.78,1.47,6,1308,-7.210,1.89,0.00,121.37,-64.00,.017316,0
No,32.00,0,0.404,.60,.43,24758,647,-5.057,13.71,-47.02,11.40,-41.10,.207792,.000661
No,40.00,0,0.45,.47,.43,10462,647,-7.443,13.82,-67.25,12.00,-38.70,.203463,.000040
No,43.00,0,6.694,.73,5.91,1,1276,-6.638,1.40,0.00,168.17,-50.50,.164502,.007725
No,44.00,0,6.694,.73,5.56,1,1276,-6.431,1.70,0.00,131.48,-46.40,.164502,.007726
No,36.00,0,3.054,.43,3.00,420,610,-6.551,7.11,-0.08,50.26,-48.60,.272727,.019676
No,26.00,0,1.384,2.16,1.66,1,507,-4.319,2.86,0.00,73.08,-3.30,.163934,.000309
No,31.00,0,1.454,1.00,1.66,1,182,-4.725,2.90,0.00,33.13,-5.00,.196721,.000032
No,21.00,0,1.846,.83,1.66,1,691,-4.005,0.36,0.00,40.30,-4.40,.213114,.000086
No,54.00,0,2.556,.83,1.66,1,451,-6.854,NA,0.00,64.16,-9.00,.295081,.033045
No,19.00,0,4.116,2.33,1.66,1,649,-4.223,7.75,-4.28,9.40,-5.50,.213114,.000010
No,37.00,0,1.654,.83,1.66,1,201,-4.914,2.25,0.00,41.31,-11.50,.196721,.000018
No,40.00,0,1.905,.33,1.11,15,1388,-5.507,3.86,0.00,91.19,-16.20,.302083,.000012
No,34.00,0,2.4,.60,.95,6,339,-6.212,2.15,0.00,83.64,-45.90,.181818,.000485
No,40.00,0,2.028,3.83,5.50,1,1523,-6.848,3.93,0.00,61.68,-3.10,.229508,.000176
No,31.00,0,3.773,1.70,.40,1,2069,-5.826,1.26,0.00,112.56,-17.10,.240384,.000108
No,33.00,0,0.581,1.17,.39,12486,391,-6.529,12.02,-8.44,25.51,-21.50,.177489,.000048
No,44.00,0,1.985,3.16,3.66,1,291,-7.064,0.78,0.00,66.26,-1.60,.295081,.000053
No,38.00,0,0.313,1.57,.05,424,815,-6.376,8.61,-91.23,18.26,-38.20,.203125,.003949
No,35.00,0.0673077,0.34,.70,1.20,31885,1068,-6.086,12.77,-25.45,17.48,-10.20,.182692,.000043
No,30.00,0.0673077,1.584,.70,.80,1,261,-6.538,2.85,0.00,72.00,-8.10,.173076,.000035
No,57.00,0,0.586,.70,1.90,357265,1231,-6.401,10.31,-22.05,27.69,-34.00,.269230,.002040
No,45.00,0,2.951,.70,.80,1,8411,-6.340,1.09,0.00,103.37,-17.60,.211538,.000443
No,51.00,0,3.808,.40,.40,1,109,-7.357,2.75,0.00,99.47,-22.70,.278846,.035299
No,50.00,0,0.475,.70,.20,2380,1516,-5.483,7.96,-41.65,23.57,-29.10,.173076,.055194
No,57.00,0,1.348,.40,.20,1,1379,-5.713,0.67,0.00,77.64,-36.90,.307692,.025415
No,46.00,0,2.838,.80,1.10,4,429,-6.935,3.69,0.00,74.96,-27.50,.192307,.000153
No,33.00,0,1.215,.94,.47,1,720,-5.563,2.98,0.00,76.35,-33.60,.223958,.001333
No,32.00,0,0.166,.12,.25,1,1573,-3.975,7.04,-66.47,3.47,-15.70,.197530,.000541
No,49.00,0,0.557,.68,.05,887,1432,-7.521,9.86,-29.72,15.61,-47.70,.223958,.009646
No,40.00,0,1.78,.47,.05,208,189,-6.156,5.99,0.00,49.00,-49.00,.192708,.011073
No,43.00,0,4.089,1.15,.10,1,522,-7.037,2.26,0.00,102.81,-41.70,.281250,.009428
No,39.00,0.28125,1.862,1.47,.21,1,499,-6.876,1.98,0.00,92.19,-32.20,.218750,.000870
No,31.00,0,3.269,1.78,.21,1,370,-6.202,3.80,0.00,156.94,-26.30,.208333,.000022
No,39.00,0,1.952,2.21,.21,1,227,-6.185,4.54,0.00,91.82,-38.60,.265625,.000374
No,44.00,0,1.753,3.90,.40,1,3005,-9.988,3.85,0.00,52.52,-11.80,.211538,.000023
No,28.00,0,2.174,1.15,.05,2,631,-6.155,5.93,0.00,61.81,-18.30,.192708,.008860
No,66.00,0,1.815,.87,.37,1,855,-5.037,1.08,0.00,58.60,-35.00,.234567,.000054
No,41.00,0,0.428,1.37,2.50,2,300,-7.685,5.63,-14.90,18.68,-11.60,.209876,.000046
No,44.00,,0.571,1.37,3.12,71824,244,-4.563,5.96,-20.24,22.70,-16.40,.283950,.000842
No,45.00,0,0.134,1.37,3.12,1,219,-4.255,10.88,-286.12,4.82,-21.50,.172839,.000067
No,59.00,0,3.42,1.75,1.12,1,1137,-4.918,NA,0.00,105.25,-34.50,.197530,.000048
No,58.00,0,1.612,1.62,1.12,1,84,-8.313,NA,0.00,113.28,-19.30,.172839,.000485
No,45.00,0,2.942,1.00,1.25,2,1459,-5.853,2.00,0.00,59.43,-21.30,.185185,.000067
No,49.00,0,1.495,2.00,0,86,916,-5.529,2.69,0.00,48.53,-24.60,.197530,.002370
No,50.00,0,0.804,.21,.15,2,1095,-7.515,4.41,-1.88,54.07,-56.60,.208333,.032654
No,36.00,0,4.023,4.35,.42,4,306,-4.830,3.16,0.00,110.33,-30.40,.210884,.000030
No,57.00,0,0.431,4.42,.50,365813,825,-6.175,10.24,-10.92,9.71,-55.60,.353741,.004912
No,59.00,0,8.491,4.28,.42,8,2472,-6.910,3.26,0.00,61.43,-53.10,.197278,.022183
No,53.00,0,3.053,3.28,1.28,1,9771,-7.156,0.30,0.00,86.85,-42.60,.251700,.000229
No,41.00,0,0.272,5.62,1.12,14,3278,-6.037,11.11,-43.63,13.36,-15.20,.172839,.000020
No,39.00,0,0.987,.28,.64,2512,146,-5.941,7.40,-10.26,26.84,-27.80,.163265,.000021
No,52.00,0.0234375,0.544,.20,.28,384159,47,-8.015,11.00,-106.04,4.07,-74.90,.523437,.000403
No,69.00,0.113281,0.134,.72,.08,2346,10207,-6.625,16.42,-187.59,3.94,-111.00,.382812,.000297
No,25.00,0,6.335,1.14,.07,1,2319,-5.502,4.26,0.00,176.41,-17.20,.152777,.006577
No,30.00,0.0234375,6.055,.08,.04,1,1224,-5.592,6.47,0.00,161.92,-51.90,.218750,.002264
No,37.00,0,6.024,.24,.04,1,973,-5.961,6.67,0.00,172.98,-55.70,.257812,.001516
No,34.00,0,8.861,.04,.04,1,514,-6.430,5.84,0.00,164.21,-47.40,.160156,.000152
No,44.00,0,0.586,.48,.28,3703,1314,-7.915,8.49,-32.07,25.76,-74.30,.191406,.003041
No,30.00,0,1.092,.92,.12,6328,813,-6.228,6.38,-4.62,54.42,-46.00,.203125,.000112
No,29.00,0,3.833,1.04,.32,1,319,-6.322,6.73,0.00,146.57,-52.30,.253906,.000589
No,35.00,0,2.72,.08,.08,1,2136,-6.875,2.00,0.00,76.76,-53.30,.265625,.000050
No,36.00,0.0486111,1.009,.35,.21,2719,1294,-6.661,15.33,-9.61,21.67,-15.80,.305555,.016649
No,29.00,0,0.946,.42,.42,2455,563,-4.813,7.09,-3.11,31.57,-7.30,.740259,.001837
No,45.00,0.232323,1.009,.77,.33,39399,959,-6.127,4.34,-55.49,5.68,-18.10,1.454545,.004199
No,55.00,0,1.321,.42,.85,1,399,-6.644,4.37,-13.12,35.96,-47.80,.222222,.000115
No,59.00,0,6.151,.42,.50,1,1966,-7.046,3.94,0.00,129.76,-55.00,.187500,.000033
No,58.00,0,2.467,.42,.21,1,1966,-5.545,NA,0.00,109.25,-46.50,.173611,.036404
No,30.00,0,8.903,6.42,4.50,1,2942,-4.742,5.22,0.00,175.85,-20.00,.250000,.000175
No,34.00,0,3.178,.78,.28,1,716,-7.004,1.11,0.00,108.18,-21.40,.194444,.007543
No,39.00,0,2.797,.28,.14,1,1210,-5.499,2.75,0.00,152.58,-30.30,.152777,.000019
No,55.00,0,0.134,.36,.20,8192,1881,-7.379,16.70,-223.32,4.43,-88.20,.335937,.000369
No,40.00,0,2.689,.50,.35,122,712,-7.264,4.72,0.00,173.86,-20.20,.236111,.002800
No,28.00,0.181818,3.662,.33,.22,1,3631,-6.300,5.02,0.00,148.90,-7.70,.383838,.009746
No,35.00,0,2.748,1.00,.14,1,222,-4.083,2.78,0.00,76.07,-11.50,.142857,.000021
No,33.00,0,3.529,.44,.44,383,1369,-5.894,4.30,0.00,97.01,-11.70,.181818,.057102
No,28.00,0,5.998,.66,.33,1,344,-5.110,2.92,0.00,152.23,-10.90,.101010,.000621
No,20.00,,0.564,.77,.77,28,864,-4.220,4.61,-1.45,24.29,-10.40,.242424,.000026
No,47.00,0,1.095,.44,.55,1,2351,-6.336,3.43,-0.76,39.20,-15.60,.262626,.000508
No,22.00,0.40404,3.228,.44,.55,2,1967,-4.725,3.36,0.00,63.06,-12.10,.131313,.000172
No,27.00,0.480519,2.907,1.28,2.85,1,931,-6.338,0.27,0.00,82.93,-1.20,.675324,.001690
No,48.00,0,3.839,.44,.55,8,316,-5.440,4.32,0.00,80.65,-26.20,.343434,.000025
