Functional,GeneID,GC_percentage,lowComplexity_density,phyloP_max,RPKM_tissue,RPKM_primary-cell,copy_number,repeat_distance,Interaction_ave,coding_potential,RNAalifold_score,Max_covariance,MFE,SNP_density,MAF_avg
No,39.00,0,3.077,2.61,3.46,1,673,-5.659,1.55,0.00,114.45,-23.15,.248175,.021313
No,35.00,0,2.949,3.69,4.23,1,673,-5.483,2.16,0.00,136.09,-31.40,.204379,.000022
No,35.00,0,0.289,1.23,1.84,5582,723,-5.544,5.46,-30.16,8.64,-24.70,.131386,.000014
No,35.00,0,0.155,1.61,1.84,1,188,-6.172,6.26,-81.94,3.18,-22.00,.167883,.000056
No,54.00,0.0437956,0.544,1.07,2.07,285576,189,-6.289,6.80,-3.26,19.26,-47.20,.423357,.000062
No,43.00,0,3.425,3.76,4.53,1,1245,-6.290,2.42,0.00,113.76,-29.90,.262773,.002080
No,18.00,0.709459,2.903,1.78,.92,3,838,-5.933,4.07,0.00,129.75,-18.70,.222972,.000048
No,47.00,0,6.667,.50,.42,1,769,-6.007,7.43,-1.54,97.73,-35.60,.202702,.000113
No,37.00,0,3.176,.30,.15,1,661,-5.517,2.45,0.00,101.82,-20.60,.160583,.000920
No,40.00,0,2.871,1.12,.50,1617,325,-6.355,2.36,0.00,102.05,-30.30,.161490,.000323
No,26.00,0.201835,2.551,.70,3.60,42907,1594,-4.811,10.59,-65.02,2.46,-14.80,.311926,.006887
No,37.00,0,2.544,.61,2.76,1,824,-7.238,NA,0.00,123.97,-12.20,.250000,.000099
No,67.00,0,2.825,.93,.68,1,3443,-7.346,NA,0.00,119.13,-66.10,.521739,.000030
No,53.00,0,2.942,.80,.80,1,521,-6.903,3.39,0.00,102.14,-33.70,.247706,.004349
No,56.00,0,0.57,2.53,.53,361030,112,-6.004,9.87,-4.08,12.77,-43.50,.378787,.000309
No,31.00,0,2.499,2.93,.81,29,13,-5.475,5.53,0.00,30.52,-25.70,.211180,.019407
No,31.00,0,2.499,2.93,.81,27,135,-5.710,2.06,0.00,35.22,-21.70,.198757,.000087
No,42.00,0,2.499,2.93,.81,1,36,-6.502,3.26,0.00,39.64,-38.50,.149068,.000092
No,53.00,0,0.424,1.30,2.10,215387,196,-5.225,11.66,-23.93,18.10,-36.10,.293577,.000012
No,47.00,0,1.1,.75,1.31,4,493,-6.767,4.97,-31.28,27.93,-33.40,.186335,.000018
No,30.00,0,0.771,.75,1.37,1034,83,-4.164,4.58,-16.47,8.17,-40.80,.198757,.010594
No,62.00,0,4.095,1.20,2.60,2,1693,-6.093,1.94,0.00,127.54,-45.50,.330275,.000060
No,57.00,0,3.419,1.50,2.60,1,1407,-5.181,3.59,0.00,138.60,-42.60,.256880,.000011
No,57.00,0,7.057,1.06,1.62,1,1355,-6.811,6.49,0.00,114.67,-62.00,.260869,.000067
No,56.00,0,0.565,1.10,2.60,320712,197,-6.420,7.92,-25.73,20.81,-33.10,.229357,.000018
No,58.00,0,3.45,1.10,2.60,6,861,-6.728,2.21,0.00,130.91,-23.00,.211009,.001861
No,49.00,0,3.323,1.10,2.60,1,640,-7.341,2.00,0.00,73.21,-12.30,.110091,.000051
No,50.00,0,1.567,1.53,2.07,1,2297,-7.768,3.39,0.00,110.28,-26.20,.257575,.028956
No,34.00,0,3.243,1.84,2.07,9,567,-6.098,5.43,-3.72,32.69,-22.50,.477272,.024258
No,34.00,0,3.453,2.23,2.00,1,262,-6.001,2.22,0.00,96.84,-14.40,.265151,.026172
No,43.00,0.25,2.492,.38,.38,1,1859,-5.722,2.38,0.00,108.57,-26.90,2.446969,.002706
No,55.00,0.0454545,0.166,.38,.23,350395,201,-6.402,6.95,-108.14,4.06,-38.00,.272727,.000035
No,52.00,0,2.995,.38,.23,2,613,-7.902,5.28,0.00,73.72,-20.00,.234848,.016279
No,29.00,0,4.828,1.12,.31,1,9491,-7.779,2.66,0.00,153.65,-18.40,.223602,.000029
No,40.00,0,2.439,1.00,1.00,1,2128,-5.735,3.46,0.00,94.29,-18.00,.201834,.000014
No,40.00,0,3.507,.76,.92,1,630,-5.795,5.70,0.00,91.11,-25.90,.151515,.000123
No,52.00,0,0.863,1.10,1.50,137361,507,-5.312,9.57,-18.48,14.77,-37.60,.185185,.000049
No,45.00,0,1.9,2.00,5.42,2,933,-7.659,4.59,0.00,76.93,-17.90,.186666,.000038
No,38.00,0.0559006,0.586,1.12,.25,260646,472,-6.212,6.03,-24.02,26.88,-34.00,.447204,.000059
No,50.00,0,0.58,.60,.50,1174,426,-5.804,6.24,-20.09,17.79,-30.70,.192660,.000178
No,33.00,0,2.101,.90,1.60,26,28,-5.277,4.68,0.00,60.64,-23.10,.194444,.000696
No,28.00,0.143939,2.101,.61,1.23,12051,107,-5.539,3.89,-27.31,3.97,-22.30,.780303,.003736
No,43.00,,2.792,.20,.90,1,366,-8.052,2.23,0.00,77.85,-20.00,.277777,.000022
No,52.00,0,1.496,.28,1.28,1,1788,-5.401,NA,0.00,49.56,-19.80,.160000,.000033
No,41.00,0,2.89,.30,.90,1,538,-5.533,6.67,0.00,95.17,-23.00,.175925,.000132
No,25.00,0,3.464,.30,.90,1,735,-4.270,3.95,0.00,135.44,-14.50,.222222,.000043
No,29.00,0,0.134,1.10,.60,7,1192,-6.805,9.07,-33.47,1.89,-8.60,.120370,.000581
No,49.00,0,4.597,.40,.60,3,240,-6.403,3.11,0.00,118.50,-25.00,.166666,.000076
No,49.00,0,3.209,1.70,1.00,13,792,-5.158,2.96,0.00,102.47,-28.90,.250000,.000078
No,58.00,0,3.706,1.23,.23,1,854,-6.701,NA,0.00,147.24,-69.70,.231213,.000435
No,61.00,0,4.937,1.23,.23,1,854,-5.772,5.55,0.00,127.80,-73.90,.254335,.000126
No,52.00,0,4.413,1.23,.23,1,1093,-8.603,1.96,0.00,152.61,-45.70,.248554,.000045
No,57.00,0,3.041,3.28,1.28,1,337,-5.478,2.05,0.00,91.71,-21.80,.320000,.000014
No,53.00,0,2.889,3.28,1.14,1,564,-6.572,NA,0.00,102.75,-22.50,.240000,.004868
No,56.00,0,2.889,3.28,1.14,1,564,-6.272,1.66,0.00,77.89,-23.70,.293333,.000048
No,44.00,0,2.31,.70,.80,2,483,-6.692,3.80,0.00,96.66,-20.80,.194444,.000058
No,36.00,0.293333,0.585,1.00,1.14,29763,705,-4.727,9.69,-9.95,28.04,-13.70,.253333,.000226
No,62.00,0,0.585,1.00,1.14,306279,241,-6.769,8.55,-14.80,22.19,-19.40,.266666,.000126
No,32.00,0,2.993,1.00,1.14,2,278,-5.671,4.32,0.00,128.01,-7.00,.160000,.000010
No,44.00,0,2.335,15.50,1.33,2,1512,-7.643,2.75,0.00,64.34,-3.50,.194029,.000013
No,38.00,0,0.991,15.50,1.33,4,264,-4.803,6.16,0.00,20.24,-11.00,.223880,.004144
No,58.00,0,0.761,15.50,1.33,8314,264,-9.835,11.11,-15.40,24.29,-9.10,.223880,.000013
No,79.00,0,7.413,5.41,.70,2,2033,-7.551,1.66,0.00,86.66,-82.00,1.086705,.004730
No,61.00,0,1.736,20.42,12.85,14,3112,-7.227,6.11,-1.62,32.94,-26.00,.426666,.000039
No,55.00,0,2.049,37.83,40.00,14,3120,-5.826,3.54,0.00,44.38,-19.90,.179104,.000036
No,29.00,0.283784,0.585,7.00,7.28,23651,252,-5.677,4.45,0.00,33.45,-5.80,7.783783,.002892
No,46.00,0,2.333,2.20,.70,1,570,-6.843,NA,0.00,99.24,-26.90,.231481,.001246
No,35.00,0,2.761,.23,.41,1,848,-6.961,4.87,0.00,149.83,-31.70,.289017,.000061
No,36.00,0.0933333,1.921,1.28,.14,1,1631,-5.098,3.67,0.00,66.52,-10.10,.266666,.000044
No,37.00,0,0.563,.33,.33,1,606,-5.824,6.07,-11.07,19.38,-6.10,.179104,.002434
No,45.00,0,2.78,.57,1.42,1,2312,-5.350,1.92,0.00,97.84,-16.20,.256756,.000021
No,36.00,0,1.225,2.14,3.28,3,609,-4.687,4.09,0.00,28.70,-13.10,.202702,.003469
No,59.00,0,2.176,2.14,3.28,160164,293,-7.094,6.54,0.00,33.37,-20.80,.297297,.002633
No,59.00,0,2.044,2.14,3.28,181985,293,-5.137,5.96,0.00,33.12,-26.40,.283783,.002757
No,47.00,0,0.335,1.85,4.28,257852,245,-6.145,4.77,-16.90,8.60,-15.50,.243243,.000084
No,45.00,0,0.34,1.85,4.28,7988,165,-5.206,1.12,-19.82,8.89,-16.50,.243243,.000467
No,39.00,0,2.446,2.57,4.28,1,636,-4.874,0.51,0.00,84.74,-9.20,.270270,.000249
No,55.00,0,0.582,.71,.85,126026,1043,-7.102,8.06,-25.29,20.52,-15.70,.202702,.000055
No,36.00,0,0.934,1.71,.28,2,689,-5.978,4.06,-0.38,27.51,-5.90,.175675,.000035
No,67.00,0.0591133,0.092,.30,.15,35,349,-7.460,5.55,-21.77,7.92,-72.10,1.246305,.025654
No,65.00,0,0.092,.38,.23,34,415,-6.883,6.92,-32.52,7.53,-48.20,1.175182,.027672
No,49.00,0,1.43,.35,.35,39,524,-7.955,5.02,-21.25,11.45,-51.20,.679802,.013798
No,37.00,0,1.43,.23,.53,15,590,-5.605,2.71,0.00,99.43,-30.30,.605839,.015270
No,40.00,0,1.53,.25,.50,15,3720,-5.661,NA,0.00,125.85,-15.30,.436781,.020026
No,45.00,0.27193,2.52,.18,.54,15,3479,-6.954,0.97,0.00,187.21,-16.54,.649122,.001568
No,46.00,0,2.146,.18,.72,15,3479,-6.079,1.95,0.00,178.24,-19.20,.710526,.001747
No,63.00,0,2.694,.34,.56,6,426,-7.226,2.77,0.00,128.39,-105.70,.283898,.017234
No,33.00,0.190678,0.339,.21,.30,4,1095,-6.594,12.39,-43.45,24.89,-32.10,.317796,.000401
No,45.00,0,0.132,.71,.64,63,1594,-6.812,12.24,-86.10,3.40,-39.10,.256756,.000063
No,47.00,0,2.546,.75,2.75,1,4157,-4.166,NA,0.00,99.92,-25.30,.252873,.001787
No,59.00,0.149425,6.475,.62,2.62,1,4157,-6.762,NA,0.00,83.81,-17.70,.333333,.000039
No,62.00,0,3.307,.83,2.66,1,767,-5.680,5.55,0.00,73.79,-16.70,.245901,.026686
No,52.00,0.0336538,0.521,.80,1.00,350503,760,-7.069,5.68,-2.00,20.85,-67.30,.591346,.000564
No,60.00,0,2.57,1.58,1.75,1,17560,-6.176,1.99,0.00,89.72,-46.20,.296875,.002592
No,65.00,0,3.645,1.33,1.91,1,4215,-7.022,0.91,0.00,95.28,-31.80,.242187,.000051
No,65.00,0,6.154,1.50,1.91,1,4215,-6.705,1.16,0.00,88.87,-41.40,.273437,.000070
No,71.00,0,6.532,1.16,1.16,1,10061,-7.339,3.37,0.00,89.88,-57.30,.390625,.011439
No,74.00,0,6.532,1.16,1.16,1,10061,-6.699,0.75,0.00,65.90,-64.40,.382812,.011665
No,74.00,0.588235,3.536,1.00,6.66,2,12733,-7.717,5.46,0.00,35.18,-58.60,.727272,.001168
No,62.00,0,3.786,.61,2.05,1,5997,-7.203,2.39,0.00,170.43,-77.70,.374331,.000260
No,68.00,0,1.461,1.41,2.41,1,6056,-7.444,5.46,-19.62,34.43,-59.00,.328125,.000820
No,70.00,0,2.066,1.00,2.88,1,18214,-6.307,8.97,-19.04,17.16,-91.30,.497326,.010724
No,53.00,0.0802139,3.279,.61,1.61,42189,8150,-6.607,1.82,0.00,41.22,-58.30,.566844,.003668
No,59.00,0,1.107,.61,1.61,1,1018,-6.749,6.14,-3.05,49.67,-72.10,.256684,.012447
No,44.00,0,2.801,.66,1.72,1,343,-6.043,0.93,0.00,111.19,-52.00,.294117,.000690
No,61.00,0,3.168,.43,.47,1,4220,-7.144,0.58,0.00,152.98,-97.50,.250000,.000322
No,53.00,0,2.902,.65,.65,1,458,-7.288,9.40,-8.94,24.07,-59.10,.336538,.000422
No,62.00,0.0432692,0.865,.65,.65,1,1290,-7.330,7.62,0.00,31.76,-79.10,.298076,.002725
No,67.00,0.836538,0.068,.65,.65,NA,2836,-8.005,15.75,-327.70,2.90,-87.40,.903846,.000953
No,42.00,0,2.493,.45,.65,362286,442,-6.558,10.64,-9.57,35.52,-52.10,.245192,.000152
No,55.00,0,0.558,.50,.65,383869,109,-6.641,5.19,-70.07,2.63,-74.80,.288461,.000028
No,54.00,0,0.54,.88,1.55,1,1299,-7.369,6.67,-23.28,29.16,-21.60,.350515,.009254
No,50.00,0.120192,1.724,.45,.65,246760,2255,-6.466,5.36,-6.52,35.84,-68.20,.264423,.009541
No,71.00,0,8.403,1.25,1.41,1,4850,-5.965,8.21,-0.17,136.40,-60.80,.453125,.000059
No,66.00,0,3.143,.94,2.72,1,5269,-6.588,3.34,-0.95,39.50,-90.30,.454545,.003517
No,66.00,0.0254237,2.485,.86,2.13,2,1138,-6.246,0.82,0.00,133.42,-112.70,.266949,.001692
No,60.00,0,1.954,1.00,3.92,2,2494,-7.121,1.22,0.00,106.56,-49.90,.340136,.000892
No,56.00,0,1.518,1.07,4.23,2,2504,-6.664,1.32,0.00,120.74,-40.30,.262773,.000598
No,48.00,0,0.586,1.00,3.50,300193,2770,-6.589,9.06,0.00,24.88,-42.80,.346938,.006054
No,46.00,0,0.443,1.07,3.76,102212,241,-5.339,5.11,-46.33,10.19,-36.50,.197080,.000011
No,53.00,0,0.88,.60,2.13,394263,2766,-7.321,6.35,-34.41,36.69,-68.20,.453389,.006119
No,60.00,0,3.279,.60,2.21,2,3340,-7.091,0.71,0.00,121.47,-84.40,.279661,.007188
No,51.00,0,0.338,1.40,4.90,266178,580,-5.511,8.55,-38.32,13.69,-28.50,.446601,.008713
No,61.00,0,2.971,1.07,3.76,1,2680,-6.767,NA,0.00,106.07,-57.00,.218978,.000207
No,63.00,0,2.971,1.00,3.50,1,2670,-6.462,2.91,0.00,134.30,-51.90,.244897,.000179
No,52.00,0,2.226,1.00,5.11,1,1440,-6.032,1.37,0.00,108.53,-24.40,.164948,.000012
No,55.00,0,3.449,.50,2.30,48,3129,-7.177,3.08,0.00,156.50,-75.90,.187500,.001026
No,75.00,0,2.825,1.55,5.33,1,2932,-6.763,2.09,0.00,71.87,-51.20,.319587,.000333
No,74.00,0,2.421,1.55,5.11,1,2932,-6.781,2.95,0.00,89.61,-45.00,.268041,.000040
No,71.00,0,1.173,1.33,8.55,1,1397,-7.931,7.43,-15.48,29.05,-40.20,.432989,.000939
No,69.00,0,3.666,2.55,8.22,1,1397,-6.611,3.93,0.00,82.66,-30.40,.350515,.000021
No,44.00,,0.577,.66,3.33,32006,82,-6.030,7.87,-11.02,19.39,-24.10,.360824,.001434
No,63.00,0,1.019,.80,1.20,360861,228,-6.871,4.99,-4.07,37.36,-30.70,.320388,.000391
No,58.00,0,0.586,.53,.61,310384,815,-6.946,6.49,-25.45,28.11,-48.60,.321167,.008331
No,56.00,0.047619,0.586,.50,.57,333737,805,-6.024,6.51,-25.45,29.70,-54.60,.557823,.005498
No,64.00,0,8.818,1.70,1.80,1,381,-7.763,2.71,0.00,94.20,-32.20,.213592,.000021
No,74.00,0.631068,5.045,.50,.80,1,4500,-7.560,NA,0.00,76.99,-21.90,.339805,.000052
No,55.00,0,8.892,1.60,11.10,1,4470,-6.477,11.04,-7.12,81.31,-25.10,.281553,.000027
No,60.00,0,8.818,1.90,12.50,1,4470,-7.825,10.49,0.00,117.32,-23.10,.252427,.000028
No,73.00,0.456311,0.975,.50,1.30,1,443,-7.547,8.25,-16.37,22.99,-41.30,.495145,.000324
No,40.00,0,0.281,1.44,1.00,10,432,-4.993,11.84,-73.04,13.42,-23.80,.288659,.025310
No,43.00,0,3.347,1.00,.70,1,838,-6.301,1.90,0.00,89.04,-24.70,.184466,.056378
No,90.00,0.983607,5.393,1.66,1.16,1,3840,-6.834,3.27,0.00,64.11,-33.40,.803278,.003190
No,50.00,0,3.227,.78,1.57,301508,410,-5.621,9.65,-14.00,23.44,-40.40,.250000,.012368
No,52.00,0,1.704,1.17,1.43,353301,879,-6.571,11.57,-41.38,36.62,-83.90,.237288,.010395
No,39.00,0.0762712,1.056,.95,1.30,2,26,-6.914,6.34,-5.64,44.66,-57.20,.245762,.000057
No,54.00,0,1.041,.34,1.82,388532,1173,-7.221,8.63,-8.30,24.76,-80.00,.326271,.000292
No,62.00,0,6.608,.50,1.50,1,3260,-5.482,2.19,0.00,90.05,-16.60,.475409,.000042
No,67.00,0,6.608,.21,.64,1,3173,-8.558,3.70,0.00,61.25,-57.30,.574324,.004706
No,63.00,0,6.608,.50,1.50,1,3260,-7.597,4.06,0.00,60.90,-17.00,.360655,.000032
No,70.00,0,6.608,.21,.64,1,3173,-8.429,3.76,0.00,59.59,-58.20,.581081,.004651
No,70.00,0,6.608,.21,.64,1,3173,-9.955,3.10,0.00,66.50,-54.60,.581081,.004651
No,63.00,0,2.502,.50,1.50,1,3260,-8.709,2.94,0.00,39.58,-13.80,.409836,.000117
No,78.00,0.459016,1.509,.50,.66,3,2193,-6.397,5.70,0.00,23.05,-15.30,.803278,.018649
No,78.00,0.459016,1.509,.50,.66,6,2193,-6.541,4.83,0.00,25.80,-15.30,.786885,.019034
No,55.00,0,2.283,.33,.66,37,449,-7.004,7.19,0.00,90.62,-20.20,.459016,.000019
No,56.00,0,2.397,.14,.28,36,362,-7.729,5.53,0.00,89.32,-37.80,.324324,.000436
No,55.00,0,2.077,.33,.66,36,2968,-6.807,1.94,0.00,82.10,-15.30,.459016,.034284
No,57.00,0,2.722,.14,.28,62,2881,-7.792,1.91,0.00,104.18,-50.20,.324324,.020740
No,56.00,0,3.643,.08,.17,38,2793,-7.987,2.10,0.00,119.61,-54.30,.394067,.010756
No,56.00,0,3.643,.14,.28,38,2881,-6.751,1.79,0.00,125.06,-51.30,.459459,.014687
No,54.00,0,3.643,.14,.28,38,2881,-7.800,2.39,0.00,123.22,-47.20,.466216,.000075
No,52.00,0,3.934,.10,.20,38,2821,-6.695,1.58,0.00,162.07,-68.30,.346153,.009578
No,50.00,0,3.934,.14,.28,38,2882,-6.277,2.74,0.00,120.81,-46.90,.374149,.012533
No,47.00,0,3.934,.22,.44,38,2932,-5.080,1.49,0.00,106.79,-22.80,.350515,.020238
No,60.00,0,3.934,.11,.22,37,1919,-7.625,3.75,0.00,132.27,-60.70,.331550,.011328
No,56.00,0,3.934,.16,.33,37,1978,-6.950,4.17,0.00,121.54,-26.50,.312500,.017201
No,68.00,0,3.934,.15,.30,37,1969,-6.590,2.12,0.00,118.88,-61.60,.416058,.000259
No,45.00,0,0.134,.07,0,1182,235,-7.007,12.62,-43.01,4.92,-13.90,.386206,.000259
No,32.00,0,2.769,.60,.10,2,594,-5.171,NA,0.00,104.72,-16.20,.233009,.025108
No,50.00,0.0254237,0.166,.39,1.52,2513,867,-7.190,9.63,-44.23,5.75,-71.20,1.593220,.007855
No,50.00,0,0.166,1.50,5.83,775,1042,-7.043,4.42,-27.11,4.67,-2.30,.754098,.000461
No,47.00,0.0405405,0.166,.64,2.50,1183,955,-6.702,9.63,-44.23,5.75,-34.10,1.290540,.012813
No,55.00,0.855172,1.676,.28,.42,16,254,-9.521,26.50,-6.14,NA,-7.99,.710344,.000917
No,52.00,0.0978261,1.842,1.00,.66,328766,267,-4.020,4.59,-3.11,29.03,-34.00,.576086,.000045
No,53.00,0,3.272,1.14,.50,2,936,-6.226,NA,0.00,120.14,-38.70,.303448,.002268
No,52.00,0,1.691,1.14,.50,1,473,-7.389,9.91,-20.47,38.10,-41.20,.255172,.004292
No,57.00,0,2.614,1.14,.50,1,473,-7.537,5.04,0.00,52.30,-49.40,.220689,.000543
No,47.00,0,3.974,.92,.50,1,2719,-6.378,1.40,0.00,144.20,-23.20,.241379,.000376
No,40.00,0.331034,3.881,.92,.35,1,327,-5.475,0.77,0.00,121.18,-13.90,.593103,.006934
No,40.00,0,3.881,.92,.35,1,1200,-7.354,1.48,0.00,136.74,-25.60,.324137,.000220
No,43.00,0.137931,0.568,1.14,2.21,145495,657,-7.070,4.61,-18.73,29.39,-34.70,.524137,.013086
No,56.00,0,0.564,.44,.33,298947,245,-5.092,8.96,-10.44,26.95,-25.70,.554347,.008326
No,69.00,0,8.726,3.66,3.77,2,934,-7.714,3.31,-1.11,112.57,-38.30,.326086,.000043
No,63.00,0,1.75,3.22,4.55,342075,2018,-4.763,4.78,-15.50,41.55,-35.40,NA,NA
No,60.00,0,0.308,3.22,4.55,210703,287,-5.691,NA,-95.90,NA,-29.60,NA,NA
No,48.00,0,NA,10.55,6.11,295275,712,-6.064,NA,-399.40,NA,-21.40,.043478,0
No,61.00,0,NA,10.55,6.11,286206,712,-7.322,NA,-399.40,NA,-33.90,.021739,0
No,56.00,0,NA,10.55,6.11,306197,712,-7.733,NA,-399.40,NA,-28.70,.043478,.002906
No,56.00,0,4.118,3.11,4.66,265,3030,-7.897,1.43,0.00,84.43,-18.00,.195652,.001105
No,45.00,0.125683,3.006,1.50,2.33,139071,1282,-6.100,4.87,-7.08,33.33,-39.80,.234972,.000495
No,31.00,0,0.295,3.35,3.00,487,1054,-6.415,3.23,-17.85,13.14,-20.80,.213793,.000062
No,47.00,0,2.767,.21,1.26,8,432,-7.691,5.76,0.00,118.09,-60.80,.279661,.003545
No,36.00,0,2.453,1.04,1.26,21,316,-7.133,4.58,0.00,105.98,-39.40,.334745,.002285
No,41.00,0,3.083,.65,1.26,26,316,-7.531,4.24,0.00,113.16,-46.30,.245762,.000816
No,40.00,0.601695,1.597,.69,.30,2,147,-8.322,3.84,0.00,41.65,-17.30,.271186,.000469
No,49.00,0,5.191,1.50,2.16,3,833,-5.399,4.24,0.00,91.93,-17.90,.238805,.002637
No,52.00,0,3.675,1.28,1.85,3,689,-6.065,3.95,0.00,98.10,-19.00,.267605,.000039
No,34.00,0,0.282,1.72,.83,615,3617,-6.846,9.26,-53.65,8.15,-29.40,.191256,.000050
No,54.00,0,0.586,1.11,1.77,257148,1068,-6.706,5.15,-21.31,11.92,-26.80,.217391,.000720
No,63.00,0,8.848,5.50,.25,1,653,-7.330,1.23,0.00,108.55,-32.70,.311111,.000020
No,46.00,0,3.687,.11,.11,46,842,-6.451,1.96,0.00,139.72,-51.80,.163934,.000419
No,48.00,0,0.997,2.55,.72,770,275,-7.897,6.41,-0.88,41.44,-48.00,.005464,0
No,39.00,0,1.019,1.33,.72,33,278,-6.361,7.15,-0.07,49.88,-37.90,.038251,.261109
No,43.00,0.278689,0.686,4.77,.72,121,168,-5.800,8.48,-33.81,13.06,-48.10,.683060,.008425
No,44.00,0.311475,0.686,4.94,.72,111,168,-5.939,8.48,-33.81,13.06,-45.50,.683060,.008425
No,40.00,0,4.381,.50,.72,40,9015,-5.319,1.88,0.00,251.06,-41.90,.213114,.008876
No,37.00,0.0710383,1.888,1.72,3.83,126952,469,-5.301,5.24,0.00,34.97,-38.80,.382513,.002340
No,51.00,0,3.013,1.34,3.00,6,750,-6.449,2.43,0.00,153.05,-68.80,.228813,.000041
No,55.00,0,0.585,13.33,4.00,335510,206,-6.346,6.79,-26.84,23.22,-17.40,.388059,.016955
No,26.00,0,2.946,2.71,1.28,1,104,-4.579,11.38,0.00,30.73,-6.60,.112676,.000017
No,53.00,0,0.586,3.16,2.00,100067,4612,-6.465,7.77,-23.12,17.57,-20.30,.119402,.000039
No,46.00,0,2.629,1.71,.71,1,90,-6.600,5.89,0.00,40.51,-13.60,.169014,.002188
No,52.00,0,2.259,2.00,3.00,178710,576,-6.092,5.72,-15.00,19.66,-23.70,.283582,.001662
No,53.00,0,0.319,2.16,.66,337125,175,-6.119,9.05,-70.47,21.27,-17.70,.507462,.000222
No,53.00,0,1.44,1.66,.50,1,677,-6.178,1.56,0.00,71.13,-7.80,.253731,.000029
No,31.00,0.16,2.83,.71,.21,1,245,-4.734,3.55,0.00,112.78,-25.20,.206666,.020377
No,31.00,0,3.206,1.66,.50,1,310,-6.090,2.93,0.00,104.53,-3.10,.119402,.000008
No,43.00,0.084507,2.638,1.28,.42,1,47,-6.174,3.47,0.00,44.37,-9.70,.436619,.003688
No,40.00,0,2.02,1.28,.42,808,489,-5.672,5.98,0.00,37.87,-8.10,.211267,.000042
No,45.00,0,2.55,1.28,.42,1,145,-5.302,1.66,0.00,58.99,-14.50,.183098,.000067
No,34.00,0,0.579,1.50,.50,24483,287,-6.625,9.75,-8.49,29.14,-5.30,.149253,.000148
No,49.00,0,2.112,1.28,.42,1,163,-7.248,3.47,0.00,128.58,-5.50,.408450,.000065
No,60.00,0,1.807,1.28,1.00,7337,172,-5.561,14.35,-34.78,24.59,-27.40,.352112,.003526
No,39.00,0,6.838,2.57,.71,1,866,-4.145,3.25,0.00,115.32,-15.50,.140845,.000026
No,47.00,0,3.714,1.12,.62,1,266,-5.951,2.87,0.00,86.57,-20.30,.200000,.009318
No,55.00,0,0.586,1.00,.83,193611,577,-6.851,17.13,-24.68,17.40,-13.90,.447761,.009324
No,42.00,0,1.425,1.14,.71,2,346,-5.847,5.63,0.00,32.28,-10.50,.211267,.037892
No,41.00,0,0.75,.50,1.00,19177,499,-5.512,6.64,-7.06,19.41,-16.20,.222222,.000028
No,43.00,0,3.143,.50,1.00,1,562,-6.785,4.84,0.00,113.70,-13.00,.188888,.000008
No,42.00,0,4.138,.50,1.00,1,751,-6.077,3.54,0.00,150.76,-19.10,.122222,.000010
No,50.00,0.0777778,0.891,1.00,1.25,216164,254,-7.502,8.74,-3.88,27.58,-23.50,.255555,.000297
No,52.00,0,0.256,.62,1.00,368692,316,-5.875,9.29,-83.76,9.74,-27.60,.244444,.000082
No,45.00,0,4.211,.44,.44,1,908,-7.357,3.02,0.00,115.28,-38.40,.163934,.000314
No,61.00,0,0.166,.37,1.00,238235,213,-5.639,5.05,-50.13,7.42,-31.40,.444444,.000250
No,36.00,0,6.996,.71,.14,1,1351,-4.147,2.43,0.00,84.45,-14.50,.260273,.000181
No,36.00,0,2.085,.36,.09,1,457,-5.524,3.66,0.00,101.00,-11.80,.225225,.000301
No,48.00,0,0.58,.50,.50,342169,1116,-6.306,12.14,-51.69,25.56,-27.80,.311111,.000016
No,53.00,0,1.958,.50,.40,1,123,-5.034,1.92,0.00,130.15,-35.20,.221153,.000043
No,38.00,0,1.56,.40,.10,1,206,-5.768,4.72,0.00,46.85,-17.60,.211538,.000019
No,51.00,0,1.194,.57,1.00,320088,237,-6.760,4.94,-13.58,37.71,-50.40,.266666,.000285
No,56.00,0,2.561,1.28,.71,1,3300,-7.368,2.66,0.00,108.14,-17.90,.225352,.046263
No,64.00,0,0.572,3.28,24.00,38,347,-6.649,5.14,-7.98,33.89,-15.50,.830985,.010503
No,29.00,0.28169,0.572,3.00,24.00,39,808,-3.443,1.80,-8.15,32.89,-10.60,.816901,.006039
No,39.00,0.873239,0.567,3.28,24.00,110351,808,-4.663,3.83,-20.54,21.88,-14.10,.408450,.003184
No,34.00,0,0.443,3.50,28.00,38,92,-5.437,3.60,-2.34,10.23,-10.80,.074626,.014285
No,41.00,0,0.443,1.50,12.00,41,444,-6.734,4.87,-6.05,25.47,-24.10,.046666,0
No,50.00,0,0.43,1.50,12.00,287153,444,-7.157,4.70,-47.94,18.71,-32.90,.013333,0
No,45.00,0.14,0.308,1.50,12.00,253922,444,-5.356,4.75,-43.49,15.61,-42.00,.013333,0
No,59.00,0,0.308,3.00,24.00,172050,523,-4.587,4.64,-43.49,18.45,-31.20,.014084,0
No,42.00,0,2.585,43.71,42.00,1,578,-10.246,NA,0.00,82.80,-6.20,.267605,.000398
No,30.00,0.084507,0.563,43.71,42.14,258,1087,-3.639,4.57,-6.94,29.65,-7.40,.704225,.000030
No,54.00,0,0.569,21.78,20.92,353614,517,-5.709,5.15,-78.30,2.01,-52.20,.333333,.019254
No,50.00,0,0.569,21.78,20.92,364901,517,-6.493,9.49,-142.60,2.41,-47.30,.253333,.004834
