Functional,GeneID,GC_percentage,lowComplexity_density,phyloP_max,RPKM_tissue,RPKM_primary-cell,copy_number,repeat_distance,Interaction_ave,coding_potential,RNAalifold_score,Max_covariance,MFE,SNP_density,MAF_avg
No,45.00,0,5.62,.77,9.22,1,1784,-6.162,4.89,0.00,103.71,-20.20,.191919,.000026
No,37.00,0,3.835,.26,3.60,1,1651,-6.947,9.67,0.00,137.25,-42.00,.211206,.011869
No,35.00,0,3.639,.66,9.22,1,1784,-6.176,3.98,0.00,115.67,-16.80,.222222,.026410
No,42.00,0.0441736,6.202,.16,.63,149412,1618,-8.857,NA,0.00,189.99,-366.70,.217821,.001194
No,40.00,0,5.693,.34,3.60,1,1651,-6.844,5.18,0.00,169.91,-56.70,.215517,.004063
No,42.00,0,3.795,.52,3.60,150030,1821,-7.030,9.51,-27.46,24.67,-53.60,.215517,.000407
No,48.00,0,3.792,.66,9.22,1,810,-5.841,4.59,0.00,108.04,-24.30,.333333,.000022
No,38.00,0.043412,5.749,.25,.63,392084,584,-8.798,NA,0.00,153.91,-322.60,.235338,.003675
No,39.00,0.0456969,4.136,.35,.63,396420,463,-8.965,NA,-0.46,195.89,-340.40,.224676,.003857
No,51.00,0,0.586,.78,5.92,242743,1292,-6.446,6.88,-32.83,21.26,-38.90,.296551,.000060
No,36.00,0.351351,1.107,.33,4.61,165,1033,-6.969,5.45,0.00,41.24,-29.50,.286486,.000808
No,43.00,0,3.924,1.11,4.61,1,516,-5.819,2.23,0.00,160.00,-55.60,.227027,.038867
No,29.00,0,4.063,.33,4.61,110145,411,-5.025,4.74,0.00,53.38,-37.20,.194594,.000113
No,50.00,0,2.884,.50,1.38,24,1065,-6.134,2.41,0.00,140.73,-59.90,.216216,.009009
No,45.00,0,2.219,.50,.88,1,848,-7.379,1.70,0.00,117.91,-46.50,.232432,.001481
No,52.00,0,2.342,.29,.87,1,811,-7.573,5.01,0.00,90.66,-106.70,.237500,.000339
No,43.00,0,2.396,.50,12.05,17,146,-5.910,2.75,0.00,66.27,-43.10,.297297,.000483
No,26.00,0.262626,1.539,.77,.55,2,694,-5.163,2.41,0.00,29.97,-7.50,.282828,.000854
No,42.00,0.029703,2.522,.16,.03,151174,293,-8.974,24.24,-20.30,37.74,-338.00,.252856,.004558
No,54.00,0,0.579,.73,.21,375701,612,-7.035,10.53,-62.38,13.72,-85.40,.219827,.005673
No,24.00,0.0324324,0.43,.33,.27,24,224,-5.108,2.56,-29.96,NA,-20.80,.248648,.000025
No,42.00,0.0238095,0.134,.20,.17,360168,276,-7.541,11.83,-116.80,4.69,-77.20,.323129,.002486
No,34.00,0,0.566,.91,0,1,343,-7.032,7.98,-39.49,23.51,-39.50,.228448,.000126
No,29.00,0,2.401,.85,0,1,655,-5.057,6.21,-4.04,25.82,-20.40,.186206,.000154
No,29.00,0.0606061,2.283,3.55,0,1,393,-6.161,2.68,0.00,119.14,-8.80,.242424,.000063
No,28.00,0,3.253,.66,.44,1,166,-6.137,3.82,0.00,94.25,-19.20,.243243,.000135
No,34.00,0,4.307,.55,0,45,523,-8.737,NA,0.00,252.92,-296.70,.220106,.002910
No,34.00,0,3.137,.72,.45,415,1729,-4.716,2.95,0.00,145.23,-17.80,.226890,.000041
No,24.00,0,3.015,1.28,.32,1,1624,-5.924,2.42,0.00,177.71,-50.00,.272084,.005687
No,40.00,0,3.503,.42,.35,1,106,-5.537,3.25,0.00,124.15,-35.90,.187500,.001788
No,49.00,0,8.903,.54,.45,1,1251,-6.696,3.35,-26.54,97.90,-34.30,.159663,.000059
No,41.00,0.0543131,4.983,.70,.16,1,150,-6.958,3.49,0.00,162.59,-72.20,.290734,.002110
No,45.00,0,4.127,.45,.90,1,3346,-8.821,3.52,0.00,159.85,-21.50,.201680,.000026
No,47.00,0,8.86,.27,.90,1,4241,-5.123,2.31,-10.30,88.61,-30.60,.277310,.000019
No,49.00,0,4.907,2.00,.90,1,4241,-6.015,5.02,0.00,144.64,-28.00,.168067,.000013
No,42.00,0,3.932,.27,.90,1,464,-5.623,3.40,0.00,131.48,-28.00,.226890,.045442
No,53.00,0,2.949,.27,.90,1,1320,-7.449,3.77,0.00,95.31,-39.50,.235294,.000179
No,39.00,0,4.017,.17,.35,1,589,-6.239,4.64,0.00,176.56,-68.00,.180212,.000065
No,41.00,0,4.115,.27,.90,1,753,-6.478,1.77,0.00,126.47,-24.60,.184873,.001065
No,44.00,0,2.767,.67,.60,300680,210,-7.406,9.80,-9.56,32.10,-71.90,.212014,.000024
No,46.00,0,2.624,.46,.60,269829,146,-8.525,6.48,-44.15,26.84,-66.50,.222614,.000414
No,51.00,0,1.403,.50,.64,387270,375,-6.645,3.37,0.00,30.85,-98.30,.275618,.000309
No,40.00,0,1.665,2.36,1.18,1,4518,-8.116,4.96,-1.78,41.65,-21.10,.210084,.000947
No,39.00,0.392405,1.148,3.71,1.85,2,4558,-6.210,8.60,0.00,31.14,-13.80,.126582,.002343
No,37.00,0.349823,2.398,1.21,.46,137563,229,-5.808,8.93,-18.23,28.93,-58.20,.321554,.007805
No,46.00,0.0671378,0.555,.92,.46,390147,503,-7.460,15.85,-85.50,18.76,-71.90,.250883,.000121
No,42.00,0,8.726,.75,.57,1,477,-8.058,4.08,0.00,186.49,-56.50,.226148,.003165
No,62.00,0.0564103,8.866,.15,.21,1,18830,-7.153,3.33,0.00,143.75,-60.60,.543589,.001905
No,72.00,0,4.61,.21,.10,1,18742,-8.553,2.48,0.00,118.31,-127.70,.247349,.000106
No,34.00,0,5.969,1.78,2.85,2,3915,-5.129,4.55,0.00,176.70,-46.80,.381944,.000076
No,43.00,0,3.946,.09,.61,328125,1274,-6.848,10.20,-1.37,41.31,-74.20,.300319,.000884
No,47.00,0,1.968,.08,.20,399936,143,-7.439,4.35,-109.61,9.95,-104.80,.286549,.006259
No,40.00,0,3.023,.71,1.00,1,342,-5.802,1.71,0.00,115.09,-31.30,.180555,.027961
No,43.00,0,5.577,.35,.64,365,986,-7.564,4.93,0.00,149.87,-74.60,.223642,.000070
No,46.00,0,5.577,.35,.64,402,986,-8.169,7.60,0.00,184.76,-83.80,.249201,.000124
No,54.00,0,4.767,.35,1.00,84,1018,-7.201,3.40,0.00,82.14,-36.30,.263888,.000157
No,52.00,0,2.802,.35,1.28,2,1018,-9.042,2.65,0.00,96.33,-35.50,.243055,.048081
No,54.00,0,2.802,.29,.83,1,849,-7.919,2.15,0.00,129.46,-89.10,.258785,.020863
No,47.00,0,3.567,.45,.41,1,125,-6.759,5.44,0.00,135.83,-85.10,.198083,.037724
No,45.00,0.134185,1.107,1.25,.41,363837,430,-6.839,12.70,-5.48,29.56,-90.30,.261980,.011663
No,34.00,0,2.239,1.00,.92,1,577,-5.556,3.31,0.00,141.71,-23.30,.180555,.000097
No,36.00,0,2.746,1.00,.92,1,241,-6.914,2.15,0.00,73.37,-28.70,.187500,.001045
No,38.00,0.0555556,3.322,1.14,.92,129227,544,-6.086,6.53,-110.56,3.86,-28.20,.229166,.023042
No,47.00,0.128378,0.553,1.00,.92,307611,314,-5.713,5.44,-23.21,28.07,-50.60,.195945,.000044
No,42.00,0.0670927,3.334,.45,.41,300595,361,-8.089,15.20,-156.69,6.87,-67.90,.485623,.003068
No,54.00,0,6.488,.81,1.54,1,4180,-3.571,2.94,0.00,166.64,-44.40,.260504,.000082
No,72.00,0,6.681,.85,1.71,1,3079,-5.398,2.45,0.00,56.90,-35.10,.341772,.012703
No,48.00,0,2.116,.25,.93,392873,311,-6.829,5.45,-7.07,20.27,-101.50,.220447,.000677
No,49.00,0,2.12,.85,.57,150814,545,-5.202,8.89,-13.40,17.50,-20.90,.291139,.021633
No,46.00,0,5.968,.25,.25,1,474,-7.441,5.89,0.00,240.99,-82.10,.208480,.020362
No,48.00,0,4.764,.36,.26,1,562,-7.192,2.71,0.00,154.91,-58.00,.189743,.024953
No,44.00,0,4.471,.50,.28,1,613,-6.066,1.48,0.00,136.36,-32.40,.166666,.000315
No,55.00,0,1.938,.85,3.28,1,2800,-6.574,3.91,0.00,94.78,-20.00,.177215,.000123
No,78.00,0,8.353,.85,.85,1,2273,-4.934,5.78,0.00,122.89,-42.90,.265822,.000629
No,31.00,0,2.922,4.28,.71,1,1930,-5.006,3.93,-0.67,51.64,-8.00,.240506,.001218
No,34.00,0,1.966,4.71,.71,1,3940,-5.558,4.49,0.00,115.40,-5.90,.227848,.016560
No,48.00,0,6.9,1.68,1.31,1,1363,-6.190,5.94,0.00,151.78,-59.30,.282051,.005326
No,44.00,0,0.586,5.00,3.57,25376,2599,-6.201,13.55,-38.71,23.20,-9.30,.177215,.000011
No,36.00,0.364103,0.579,1.84,1.31,12721,1466,-6.447,12.34,-37.94,28.91,-26.50,.261538,.000142
No,36.00,0,4.95,2.26,1.31,1,1763,-6.030,2.53,0.00,148.52,-38.30,.210256,.000396
No,32.00,0.0759494,2.104,.14,.42,3,1214,-4.648,4.77,0.00,131.66,-16.60,.202531,.025364
No,38.00,0,8.903,.10,.15,1,862,-6.198,7.05,-2.50,223.74,-44.90,.189743,.000327
No,49.00,0,3.547,.05,.21,7,531,-5.813,3.69,0.00,142.82,-71.90,.164102,.000021
No,48.00,0,2.811,.10,.36,1,1254,-7.653,2.52,0.00,96.02,-40.30,.184615,.001806
No,38.00,0,3.566,.17,.11,2,1487,-6.553,2.22,0.00,152.04,-77.90,.245614,.005491
No,39.00,0,0.571,.21,.26,38045,2272,-6.914,10.39,-36.00,24.73,-37.50,.200000,.012615
No,33.00,0,4.874,.38,.14,1,680,-6.841,6.44,0.00,134.45,-66.70,.222222,.009601
No,47.00,,2.819,.58,.14,1,432,-8.345,2.58,0.00,164.63,-97.90,.374269,.002711
No,39.00,0,4.021,.29,.14,1,552,-7.468,1.23,0.00,152.83,-79.10,.190058,.000113
No,55.00,0.114865,0.134,.28,.35,365315,1498,-6.248,6.31,-96.36,2.50,-47.30,.682432,.008730
No,38.00,0,2.375,.29,.26,35,699,-6.738,5.93,0.00,123.63,-71.70,.228070,.004770
No,45.00,0,3.536,.44,.14,1,1425,-7.550,3.16,0.00,177.17,-90.40,.248538,.001000
No,50.00,0,3.847,.23,.14,1,981,-7.985,4.86,0.00,107.36,-109.10,.201754,.000181
No,41.00,0,2.768,1.86,.26,268942,281,-6.096,10.31,-87.55,16.70,-59.60,.213389,.000210
No,52.00,0,0.586,5.37,.87,4139,413,-5.951,8.00,-16.39,19.74,-24.30,.285714,.000175
No,53.00,0,0.573,3.57,.50,119857,173,-6.640,3.82,-27.33,23.97,-58.50,.371621,.000049
No,52.00,0,0.586,3.57,.50,152144,177,-7.399,6.39,-12.80,31.27,-36.30,.340277,.000064
No,48.00,0,3.22,1.74,.74,2055,461,-7.592,6.34,-12.20,35.26,-96.10,.345047,.000336
No,48.00,0,1.039,3.35,.50,1769,626,-6.177,3.98,-2.16,30.91,-43.90,.364864,.000085
No,59.00,0.344595,2.761,3.35,1.64,1,249,-7.815,5.90,0.00,39.18,-45.30,1.128378,.001819
No,57.00,0,2.826,.71,.50,217176,554,-7.265,5.69,-12.88,19.63,-50.80,.229729,.000042
No,27.00,0.175439,3.752,.26,.23,1,202,-7.306,5.51,0.00,155.68,-55.80,.169590,.000901
No,39.00,0,2.196,.64,.57,1,396,-5.904,4.82,0.00,146.02,-36.90,.195945,.000034
No,16.00,0.405405,3.752,.57,.57,1,396,-4.942,7.92,0.00,100.43,-19.80,.182432,.001899
No,43.00,0,0.586,.35,.50,8649,2385,-8.210,3.72,-19.65,22.20,-27.90,.202702,.022380
No,62.00,0,7.96,.28,1.00,1,1077,-7.011,4.42,0.00,100.08,-19.90,.215189,.004672
No,27.00,0,4.074,1.84,.78,2,231,-5.703,0.99,0.00,195.78,-12.80,.097435,.000357
No,54.00,0,6.025,.65,1.47,1,1423,-8.012,2.63,0.00,172.88,-67.30,.146443,.000054
No,38.00,0,0.166,1.50,.75,4,464,-5.312,8.82,-138.39,4.00,-16.00,.154761,.000078
No,40.00,0,4.449,.50,.44,2,794,-7.153,NA,0.00,198.07,-66.90,.195906,.000161
No,44.00,0,1.005,.73,.73,499,1124,-6.776,4.58,-1.99,47.88,-62.30,.230125,.001003
No,60.00,0,2.953,.34,.30,1,496,-7.352,1.48,0.00,129.12,-86.80,.230125,.000106
No,33.00,0.0794979,3.829,.73,.30,247,1138,-6.973,14.65,-96.64,22.47,-26.88,.807531,.004594
No,26.00,0.154812,3.435,.17,.43,6,204,-6.129,4.38,0.00,56.00,-36.20,.179916,.000022
No,40.00,0.0753138,5.107,.34,.43,128648,1128,-7.070,13.78,-27.11,36.81,-47.30,.502092,.007501
No,47.00,0,2.61,.17,.43,372015,1188,-6.974,7.94,-9.49,27.14,-66.80,.255230,.001013
No,46.00,0,0.333,.50,1.25,1,410,-8.322,14.73,-65.49,19.59,-17.70,.238095,.000028
No,38.00,0,0.333,.50,1.25,4,410,-5.384,14.73,-65.49,19.59,-9.90,.107142,.000360
No,61.00,0,0.166,.62,1.25,203396,500,-7.034,6.09,-82.97,NA,-25.80,.523809,.000429
No,44.00,0,3.372,.62,.62,51,511,-7.144,5.31,-11.20,19.56,-16.80,.297619,.000026
No,32.00,0,2.467,.87,.62,1,123,-4.040,3.29,0.00,43.78,-13.40,.142857,.000142
No,47.00,0,0.34,1.12,1.37,152040,207,-5.194,11.45,-28.50,10.82,-22.10,.285714,.000940
No,32.00,0.108108,2.758,1.14,2.35,1,302,-3.710,3.26,0.00,115.00,-26.50,.439189,.005710
No,48.00,0,4.239,.82,.52,1,171,-7.242,3.60,0.00,94.45,-70.60,.221757,.000072
No,26.00,0,3.282,1.62,.25,1,330,-5.445,2.89,0.00,104.53,-4.30,.166666,.000058
No,34.00,0,3.111,.52,.04,1,1223,-7.308,2.42,0.00,151.05,-33.30,.246861,.000125
No,35.00,0,0.332,1.00,.37,52,998,-5.302,8.14,-23.83,10.37,-13.60,.202380,.000236
No,26.00,0,2.49,.17,.05,1,1070,-4.434,7.20,0.00,121.84,-25.40,.170454,.002087
No,45.00,0.204706,3.955,.50,.88,1,1613,-7.638,1.59,0.00,124.93,-110.70,.188235,.001001
No,38.00,,1.019,2.00,1.94,3272,2832,-6.077,8.28,-8.15,29.07,-33.30,.301136,.003506
No,39.00,0,0.566,2.82,2.00,182,175,-6.900,4.72,-23.33,30.08,-33.50,.431818,.008369
No,41.00,0.0141176,3.445,1.28,.90,2,27287,-7.837,3.12,0.00,145.60,-104.30,.240000,.008925
No,52.00,0.0397727,2.708,2.82,2.17,319735,248,-7.722,8.55,-89.30,2.90,-52.00,.369318,.000218
No,48.00,0,7.058,2.82,2.17,292438,248,-8.141,6.89,-45.69,NA,-43.00,.255681,.000271
No,35.00,0,5.49,.41,.64,2,276,-5.876,2.68,0.00,122.76,-36.20,.164772,.000015
No,47.00,0,0.586,.35,.58,5140,282,-6.465,10.07,-29.44,23.50,-43.70,.284090,.000058
No,37.00,0,0.092,.17,.58,28325,1559,-5.893,16.04,-109.46,3.90,-29.30,.278409,.002763
No,39.00,0.0564706,2.855,.07,.14,313,300,-7.630,2.86,0.00,111.00,-86.70,.209411,.000047
No,39.00,0.0164706,2.855,.23,.14,248120,568,-8.361,7.06,0.00,91.20,-100.80,.230588,.001789
No,38.00,0.162353,4.009,.07,.14,1,367,-7.149,8.97,-20.15,48.56,-127.40,.957647,.003610
No,41.00,0,3.381,.21,.28,1,317,-7.199,1.99,0.00,160.72,-119.30,.218823,.000678
No,48.00,0,3.759,.19,.66,4,1261,-7.883,2.89,0.00,150.32,-134.60,.197647,.000523
No,42.00,0,0.286,.23,.29,8611,1394,-6.188,6.40,-43.61,9.41,-45.80,.232954,.000836
No,73.00,0,0.571,.35,.09,12,2520,-7.896,11.03,-3.38,49.43,-221.40,.244705,.000654
No,44.00,0,4.045,.42,.16,389582,345,-7.571,17.98,-79.99,21.64,-110.60,.505882,.000991
No,28.00,0.230588,0.295,.11,.07,89,1105,-6.776,4.15,-1.39,27.78,-65.80,.423529,.000180
No,34.00,0,NA,0,0,101,22,-4.874,4.15,NA,NA,-27.60,NA,NA
No,39.00,0,0.166,.11,.44,13,826,-6.682,7.54,-23.50,8.84,-12.70,.274725,.000011
No,48.00,0.154639,0.549,.15,.10,331552,192,-6.907,10.00,-73.35,1.85,-47.00,.324742,.000033
No,36.00,0,3.248,.52,.52,702,690,-6.757,3.63,0.00,88.61,-37.20,.186868,.000046
No,50.00,0,0.325,.88,1.11,6372,2147,-5.177,19.62,-129.36,10.11,-28.90,NA,NA
No,53.00,0,0.134,1.11,1.55,43222,1547,-10.575,9.82,-199.80,6.76,-15.90,.241758,.000014
No,38.00,0,0.131,1.00,2.11,35267,2161,-6.779,12.21,-383.69,5.80,-9.40,.241758,.002178
No,60.00,0,0.55,10.11,13.11,18,149,-5.778,3.33,-9.30,25.43,-38.60,.318681,.000160
No,51.00,0,0.571,15.00,21.33,30,330,-7.052,5.57,-0.66,26.82,-23.10,.164835,.000050
No,71.00,0,0.338,4.88,4.22,12,2003,-6.059,4.38,-0.48,29.45,-34.40,.296703,.000029
No,46.00,0,0.988,.21,.52,282328,621,-6.448,5.77,-31.99,33.74,-51.80,.195876,.000636
No,31.00,0.190722,1.72,.31,.63,375,74,-5.833,11.59,-3.23,34.61,-29.10,.211340,.000098
No,49.00,0,0.586,.36,.57,365218,502,-6.443,9.96,-304.28,2.59,-84.01,.221649,.000079
No,48.00,0,0.586,.21,.63,359960,772,-8.302,5.45,-24.89,26.48,-55.90,.149484,.000021
No,46.00,0,4.212,.21,.63,1,4112,-6.595,2.26,0.00,148.90,-51.20,.180412,.000016
No,48.00,0,7.449,.26,.63,250408,726,-7.284,13.89,-55.76,12.83,-51.70,.231958,.000021
No,64.00,0,2.662,.66,3.55,1,1222,-6.466,3.50,0.00,58.78,-33.50,.274725,.002813
No,41.00,0,2.501,2.26,1.52,1601,957,-6.534,3.11,-2.31,21.44,-39.10,.298969,.000581
No,45.00,0,6.13,1.70,.45,1,2841,-7.297,3.74,0.00,174.83,-88.00,.262500,.000317
No,35.00,0.0526316,4.945,.83,.32,1,3467,-7.121,2.03,0.00,227.95,-78.40,.279176,.001361
No,50.00,0,6.762,.68,.73,1,716,-6.912,4.72,0.00,200.65,-39.05,.242424,.000032
No,39.00,0.0757576,0.882,2.00,1.00,92,904,-7.759,9.60,-12.31,27.31,-34.30,.191919,.006430
No,27.00,0.378788,0.858,2.00,1.00,1,288,-6.190,3.18,0.00,44.58,-21.30,.328282,.009408
No,47.00,0,0.483,2.00,1.00,1701,543,-7.162,13.06,-60.98,13.95,-42.90,.267676,.000958
No,45.00,0,1.672,2.00,1.00,2324,669,-7.030,6.18,-6.00,37.97,-49.50,.237373,.003091
No,43.00,0,1.672,2.00,1.00,2315,669,-7.050,6.34,-5.99,39.55,-45.10,.237373,.003091
No,44.00,0,3.63,2.00,1.00,542,324,-7.182,4.98,0.00,98.17,-54.20,.116161,.000819
No,45.00,0,2.108,4.22,2.11,1,810,-5.745,2.58,0.00,93.41,-18.40,.230769,.000507
No,39.00,0,3.736,2.00,1.00,1255,862,-7.411,6.27,0.00,146.48,-39.10,.211340,.004585
No,58.00,0,1.474,.31,.47,381233,380,-8.367,9.95,-23.93,28.50,-53.10,.393939,.002789
No,28.00,0,2.247,.81,.36,1,592,-3.110,2.84,0.00,35.55,-26.00,.193277,.000048
No,36.00,0.0525164,8.903,.06,.08,1,1503,-7.364,7.02,0.00,145.34,-93.90,.177242,.000425
No,40.00,0,0.99,1.36,.04,37759,2713,-6.913,6.60,-6.29,37.04,-51.50,.231111,.000051
No,30.00,0.0160183,1.936,.60,.02,978,709,-7.540,3.44,0.00,75.73,-58.00,.226544,.009724
No,43.00,0,1.107,.29,.03,10,2179,-6.508,7.83,-15.06,38.28,-84.10,.196875,.000076
No,25.00,0.146453,2.014,.67,0,1,1449,-6.246,6.86,-15.66,37.87,-63.10,.210526,.000336
No,41.00,0.01875,3.804,.12,0,1,657,-8.069,1.70,0.00,112.49,-67.30,.303125,.003609
No,40.00,0.01875,3.804,.12,0,1,657,-7.958,1.70,0.00,112.49,-67.30,.300000,.003646
No,35.00,0,2.223,.64,.06,1,463,-6.192,3.32,0.00,115.24,-67.80,.228125,.000231
No,45.00,0,2.854,.04,.02,1108,1310,-7.158,22.35,-74.06,26.87,-147.40,.251716,.001539
No,51.00,0,0.586,.02,.02,1156,1310,-7.453,18.73,-115.60,28.83,-156.00,.235697,.000888
No,44.00,0.2625,2.269,.29,.09,5418,516,-6.628,5.62,-27.12,34.41,-76.70,.487500,.008948
No,39.00,0.034375,3.54,.19,.09,1,34,-6.768,7.24,0.00,112.89,-76.00,.287500,.000369
No,35.00,0.160183,3.199,.13,.04,360857,629,-6.847,7.50,0.00,85.12,-87.10,.247139,.002539
No,44.00,0.01875,3.199,.12,.06,379700,746,-7.815,10.80,-6.46,31.15,-78.10,.234375,.003594
No,35.00,0.249428,2.555,.55,.09,89713,547,-7.918,5.39,-0.22,43.73,-74.00,.331807,.003578
No,28.00,0.432494,3.185,.18,.04,3,3465,-6.668,0.99,0.00,114.62,-51.90,.272311,.004908
No,48.00,0.0630631,3.122,.34,.10,189871,1222,-9.562,4.78,0.00,55.19,-274.90,.194819,.001779
No,34.00,0.0938215,3.53,.11,.20,1,742,-6.532,6.15,0.00,130.43,-86.20,.221967,.003539
No,38.00,0.01875,3.53,.16,.29,1,859,-6.909,0.96,0.00,146.70,-71.70,.218750,.000124
No,35.00,0,3.039,.26,.47,1,467,-6.786,1.80,0.00,150.68,-26.60,.166666,.000193
No,48.00,0,6.77,.36,.09,6,960,-8.990,0.77,0.00,83.75,-8.80,.218487,.027907
No,32.00,0.0131291,0.957,.73,.08,2145,1227,-7.182,10.32,-12.38,36.25,-76.00,.236323,.004278
No,34.00,0,0.134,.68,.13,1949,1930,-6.503,19.66,-69.92,4.06,-30.80,.262222,.000485
No,29.00,0,5.24,.71,.11,1,1175,-7.680,1.70,0.00,107.79,-68.10,.212253,.026304
No,30.00,0,0.971,1.54,.18,2,1289,-4.288,6.18,-4.80,29.56,-18.20,.126050,.000021
No,30.00,0.0131291,1.748,.71,.04,2,510,-6.948,10.76,-1.94,52.51,-64.00,.221006,.000266
No,26.00,0,1.329,.27,.18,465,2030,-4.641,5.85,0.00,28.50,-5.70,.176470,.001453
No,31.00,0.445378,0.565,.72,.63,18580,3525,-6.232,11.02,-17.21,18.02,-8.70,.277310,.000116
No,40.00,0.04814,3.061,.93,.06,2,1830,-8.346,3.29,0.00,80.32,-106.90,.227571,.002467
No,38.00,0.0853392,1.439,5.20,3.86,122610,588,-7.110,10.64,-114.83,NA,-112.70,.824945,.003952
No,50.00,0,1.243,21.18,15.81,224361,538,-6.848,9.98,-29.52,11.64,-29.20,.823529,.008724
No,46.00,0.059081,2.591,5.17,4.04,391776,683,-7.613,13.75,-33.73,23.27,-125.20,.943107,.004028
No,40.00,0.504202,2.591,21.18,16.18,8,666,-6.873,2.59,0.00,82.81,-14.60,.521008,.004366
No,34.00,0,1.699,21.18,15.81,8,666,-5.555,3.01,0.00,79.33,-17.80,.319327,.006207
No,38.00,,3.038,5.17,3.86,441,514,-7.110,8.88,0.00,95.84,-112.00,.275711,.005179
No,53.00,0,2.106,10.59,7.90,1,1674,-7.178,4.67,0.00,65.89,-72.20,.284444,.000340
No,34.00,0.0533333,0.134,10.59,7.90,1,118,-6.953,17.56,-156.40,4.95,-31.20,.208888,.000635
No,28.00,0,0.134,10.59,7.90,1,240,-5.866,12.51,-58.36,3.65,-31.60,.248888,.021819
No,52.00,0,2.092,10.72,7.90,50,1140,-8.102,7.05,-6.83,38.95,-68.70,.240000,.000018
No,48.00,0,0.568,18.07,13.38,337,1111,-7.018,8.32,-57.56,22.81,-21.30,.187050,.005745
No,52.00,0,0.568,10.68,7.90,504,1025,-7.459,8.61,-30.74,21.22,-73.40,.213333,.000995
No,44.00,0,0.568,10.63,7.90,534,1526,-7.286,6.06,-39.73,21.53,-59.80,.146666,.005487
No,38.00,0.0461712,0.319,2.88,1.97,448,3574,-8.197,8.76,-145.20,17.37,-171.40,.215090,.002479
No,36.00,0.0461712,0.319,2.89,1.97,888,2909,-8.269,8.66,-159.38,17.80,-166.50,.198198,.000472
No,33.00,0.0897155,0.319,5.48,3.86,292,3340,-6.511,9.65,-59.45,16.70,-108.90,.205689,.000056
No,37.00,0,0.3,11.36,7.90,131,3079,-6.341,9.72,-59.49,14.73,-47.10,.128888,.002669
No,30.00,0,0.3,21.72,15.81,407,3185,-4.600,7.45,-14.53,13.21,-20.60,.184873,.017806
No,32.00,0.0484234,0.319,2.80,1.97,152,2416,-7.745,12.80,-115.11,20.55,-147.47,.259009,.006381
No,36.00,0.0326577,0.319,2.78,1.97,391388,3783,-8.049,10.88,-50.01,25.70,-197.20,.280405,.009139
No,38.00,0.1875,1.211,7.93,5.61,82,266,-5.883,13.39,-40.58,12.77,-73.70,.218750,.014655
No,40.00,0,1.161,5.48,4.04,1239,128,-7.375,12.99,-89.52,17.34,-104.20,.240274,.006124
No,43.00,0,3.868,.97,.63,4503,2015,-8.807,16.28,-124.48,38.79,-203.40,NA,NA
No,42.00,0,2.391,.94,1.05,560,1597,-8.903,5.62,-2.34,55.46,-238.80,NA,NA
No,41.00,0,3.033,.86,.59,317,1597,-7.543,8.97,-57.30,57.75,-256.60,NA,NA
No,38.00,0,3.033,1.62,.37,3,728,-7.337,0.66,0.00,99.41,-62.70,NA,NA
No,49.00,0,4.7,.03,.10,2,1051,-9.180,3.32,0.00,108.94,-289.00,.219594,.000230
No,28.00,0,0.732,.61,.38,4,843,-4.782,7.93,-12.88,8.84,-18.30,.136690,.000014
No,42.00,0,0.45,1.00,.90,2071,759,-6.233,13.82,-67.25,12.00,-25.70,.193277,.000019
No,39.00,0.0328228,3.375,.77,.62,1,1910,-7.892,1.68,0.00,86.20,-113.90,.203501,.002343
No,30.00,0,0.793,.34,.34,657,668,-5.997,8.56,-21.37,34.75,-57.80,.213058,.001210
No,48.00,0,0.549,.23,.76,6369,1472,-6.645,16.56,-60.27,18.32,-30.60,.237410,.000133
No,50.00,0,0.549,.13,.45,5842,1386,-6.634,12.78,-66.25,21.10,-80.30,.257777,.005782
No,48.00,0,0.549,.23,.76,5309,1472,-5.833,13.20,-59.23,20.25,-36.80,.280575,.000101
No,49.00,0,0.549,.23,.76,5194,1472,-6.020,12.78,-66.25,21.10,-26.70,.280575,.000622
No,34.00,0,2.4,.48,.86,6,279,-6.230,1.40,0.00,79.81,-56.70,.209621,.000348
No,31.00,0,2.396,1.07,1.38,6,352,-5.664,3.36,0.00,58.55,-16.30,.194244,.000099
No,35.00,0,3.638,.68,1.00,10,1476,-6.546,4.08,0.00,63.64,-51.10,.154639,.000019
No,38.00,0,3.699,.31,.58,6,1476,-6.407,0.71,0.00,120.23,-63.80,.154639,.016602
No,43.00,0,2.416,.53,1.00,6,1628,-6.264,4.20,0.00,100.28,-32.10,.151079,.000761
No,21.00,0.0431655,3.48,.53,1.00,7,956,-4.762,1.64,0.00,115.44,-20.80,.215827,.001022
No,33.00,0,4.645,.31,.27,3,983,-7.135,1.32,0.00,117.09,-63.80,.134020,.000359
No,35.00,0,8.849,.31,.24,1,2321,-6.404,5.04,-0.20,180.76,-66.80,.209621,.000925
No,36.00,0.0274914,2.086,.24,.20,69,1001,-7.257,11.70,-186.44,21.01,-60.60,.237113,.000338
No,37.00,0,0.092,.92,.30,27585,1422,-6.007,14.38,-152.57,NA,-31.40,.294964,.005317
No,34.00,0,4.766,.48,.02,1,2310,-8.089,NA,0.00,182.62,-203.70,.181306,.000577
No,32.00,0,4.238,.24,.06,1,3163,-6.340,2.87,0.00,143.81,-48.70,.189003,.007906
