Functional,GeneID,GC_percentage,lowComplexity_density,phyloP_max,RPKM_tissue,RPKM_primary-cell,copy_number,repeat_distance,Interaction_ave,coding_potential,RNAalifold_score,Max_covariance,MFE,SNP_density,MAF_avg
No,42.00,0.991071,0.586,.63,.27,1,1379,-7.310,3.23,0.00,33.28,-11.60,.526785,.000159
No,35.00,0,0.539,.58,1.66,1,427,-6.190,4.61,-8.77,14.70,-13.40,.141732,.000016
No,27.00,0,0.547,.58,1.66,1,295,-5.504,6.20,-24.24,21.84,-16.10,.181102,.001973
No,51.00,0,2.401,.75,1.66,1,1272,-5.823,3.15,0.00,106.07,-42.70,.267716,.000022
No,52.00,0.0472441,0.586,.91,1.75,350604,901,-6.211,7.36,-24.95,18.20,-40.00,.299212,.000024
No,51.00,0.0944882,0.586,.91,1.75,249510,901,-6.290,7.34,-27.37,18.66,-39.00,.149606,.000025
No,58.00,0,2.032,.83,1.66,1,541,-6.460,1.99,0.00,141.62,-41.00,.251968,.000331
No,40.00,0.0243161,0.468,.34,.78,1,257,-7.658,8.04,-80.28,15.31,-79.50,.240121,.000041
No,44.00,0,3.094,.66,.83,2,1413,-6.057,3.69,0.00,86.94,-25.30,.149606,.000023
No,62.00,0,2.748,4.18,1.45,1,9806,-5.193,2.76,0.00,31.94,-35.20,.482142,.000670
No,36.00,0,0.338,2.27,.45,28386,1256,-6.080,11.52,-26.70,12.66,-13.40,.178571,.000104
No,41.00,0,0.092,1.18,.45,2468,1350,-7.028,8.63,-99.07,4.75,-22.80,.276785,.000014
No,33.00,0,0.092,1.36,.45,6326,1350,-4.949,6.25,-78.53,3.20,-19.20,.178571,.015311
No,31.00,0,1.65,1.09,.45,66,433,-5.327,6.44,0.00,106.56,-15.40,.348214,.010758
No,42.00,0,0.574,1.18,.45,47,1640,-5.936,11.48,-16.88,34.57,-19.70,.285714,.000074
No,35.00,0,0.272,3.25,.50,226,980,-6.596,5.34,-42.41,15.57,-16.20,.196850,.022641
No,41.00,0,0.272,3.54,.45,46,1818,-5.708,8.63,-79.70,14.23,-23.30,.205357,.000343
No,41.00,0.0135593,4.727,.53,.06,562,583,-8.877,4.07,0.00,123.83,-246.80,.230508,.002074
No,24.00,0.0535714,4.417,3.00,.54,1,1551,-4.374,NA,0.00,158.97,-12.60,.535714,.000151
No,25.00,0,4.24,.45,0,1,865,-5.507,3.44,0.00,107.25,-12.60,.232142,.000017
No,49.00,0,0.134,.06,.04,1213,2242,-11.170,23.66,-334.58,5.79,-228.30,.353672,.002932
No,29.00,0.0689266,2.72,.82,.40,21,1002,-7.557,11.62,-48.52,26.17,-144.20,.207909,.001018
No,36.00,0.0553672,3.812,1.20,.50,185,180,-8.272,4.82,0.00,161.09,-192.20,.190960,.003989
No,36.00,0.0915254,5.048,.96,.34,1,1581,-8.461,NA,0.00,155.46,-208.94,.442937,.005674
No,42.00,0,8.258,.09,.05,1,595,-8.680,NA,0.00,154.72,-215.80,.189830,.003194
No,38.00,0.00677966,8.258,.05,.06,2,244,-7.970,NA,0.00,202.11,-222.60,.204519,.005596
No,32.00,0,4.669,.61,.03,1,1493,-7.755,NA,0.00,166.32,-168.30,.175141,.000539
No,44.00,0.0429379,8.436,.25,.06,1,1372,-8.896,NA,0.00,159.92,-221.90,.306214,.003610
No,46.00,0,0.566,.07,.57,8922,320,-6.035,15.76,-21.04,21.47,-32.70,.234042,.000663
No,39.00,0.0233463,1.875,.08,.08,23,1033,-5.914,4.35,0.00,56.20,-64.90,.233463,.002634
No,45.00,0.00677966,0.322,.20,.13,2883,8460,-8.470,9.83,-45.29,11.60,-270.90,.232768,.000975
No,41.00,0,2.291,.57,.28,1,820,-7.058,2.60,0.00,131.68,-20.60,.078014,.024945
No,36.00,0,4.453,.14,.28,1,3004,-5.833,1.12,0.00,144.25,-27.20,.191489,.000127
No,41.00,0,4.353,.28,.07,1,1370,-5.367,3.13,0.00,136.77,-30.70,.191489,.000016
No,47.00,0,5.875,.14,.07,1,805,-5.832,4.75,0.00,185.43,-32.80,.177304,.000029
No,45.00,0,8.83,0,.35,1,2960,-6.115,9.42,-1.16,150.84,-34.00,.262411,.005765
No,36.00,0,4.708,.35,.07,1,2960,-6.743,9.63,0.00,112.73,-22.30,.198581,.000624
No,31.00,0,2.88,1.42,.57,1,434,-6.295,4.39,0.00,114.06,-20.10,.219858,.000058
No,28.00,0.0272374,3.741,.44,.04,1,1588,-5.380,3.70,0.00,124.39,-47.70,.214007,.001119
No,29.00,0,0.586,.64,.07,2939,983,-6.344,3.88,-5.38,26.33,-13.20,.326241,.013940
No,31.00,0,3.013,.32,.04,1,907,-5.912,6.18,0.00,105.60,-38.40,.167315,.022165
No,43.00,0.0233463,2.067,.12,.04,329736,1186,-6.734,5.03,0.00,45.72,-65.90,.249027,.000196
No,36.00,0.0817121,3.148,.12,.04,122,4051,-6.968,4.05,0.00,120.07,-38.30,.416342,.004742
No,42.00,0,NA,.80,.28,65418,1094,-7.141,4.05,NA,NA,-57.40,.408560,.000305
No,26.00,0,0.988,2.48,.12,4029,1181,-5.986,5.00,-2.09,36.61,-21.90,.225680,.013349
No,35.00,0,1.009,.20,.16,19577,383,-6.424,6.89,-8.50,32.33,-44.60,.206225,.001011
No,35.00,0,0.585,.28,.16,304355,971,-7.068,8.32,0.00,31.30,-45.20,.287937,.006276
No,43.00,0,0.143,2.14,.28,12684,1969,-6.109,12.19,-162.98,4.68,-31.80,.333333,.002584
No,39.00,0,3.988,.26,.53,1,1773,-5.529,5.04,0.00,144.72,-34.60,.209150,.000382
No,31.00,0,5.1,.72,1.36,1,1819,-5.870,4.40,0.00,179.74,-54.10,.167315,.019446
No,26.00,0.0915033,0.705,1.40,.06,51,1020,-5.350,4.02,0.00,34.29,-12.10,.248366,.000142
No,37.00,0,0.902,1.00,.05,1,640,-6.331,4.49,-8.22,26.72,-21.40,.205714,.000169
No,45.00,0.405229,0.092,.53,.13,9604,1832,-6.590,18.13,-183.01,3.78,-33.50,.411764,.011850
No,32.00,0.0457516,4.197,.46,.33,92,785,-6.230,3.41,0.00,106.55,-22.80,.313725,.012391
No,33.00,0,0.586,.80,.53,2973,975,-5.234,6.43,-48.58,27.00,-37.40,.143790,.012949
No,64.00,0,5.772,.40,.40,1,4667,-5.745,2.23,0.00,104.83,-68.30,.248366,.000032
No,41.00,0,3.903,.40,.46,1,4667,-6.876,7.35,0.00,135.06,-24.30,.183006,.000100
No,28.00,0.0392157,8.364,1.26,.26,1,420,-5.667,9.78,0.00,151.09,-21.50,.183006,.025580
No,32.00,0,3.572,2.33,.06,1,1106,-5.601,2.88,0.00,122.85,-22.20,.189542,.000022
No,51.00,0,2.601,5.00,4.00,1,3972,-7.347,3.62,0.00,106.11,-10.00,.423076,.000030
No,44.00,0.177143,2.79,1.47,1.41,361970,2363,-7.118,9.50,-31.53,20.78,-45.70,.760000,.012211
No,36.00,0,2.762,4.41,1.35,1,1333,-6.687,5.68,0.00,144.49,-14.20,.160000,.001174
No,36.00,0,4.634,5.52,1.58,1,2369,-5.623,2.12,0.00,162.37,-30.40,.234285,.045542
No,42.00,0,6.28,5.94,2.05,1,2369,-8.191,3.98,0.00,142.27,-38.70,.211428,.024726
No,73.00,0.182857,8.561,1.29,1.82,1,5427,-7.703,5.06,0.00,170.95,-72.40,.840000,.001845
No,53.00,0,0.586,1.29,1.47,364889,289,-7.244,8.26,-40.17,22.98,-55.90,.280000,.000183
No,32.00,0,5.837,2.52,1.47,1,1635,-5.980,2.31,0.00,146.22,-27.30,.188571,.021310
No,35.00,0.215686,2.652,3.53,.86,1,1148,-7.469,1.13,0.00,83.01,-22.60,.261437,.002540
No,34.00,0.192308,3.68,8.57,1.85,1,959,-6.148,2.97,0.00,116.49,-6.90,.217948,.000027
No,39.00,0,8.902,1.70,.29,1,8523,-5.868,9.16,-0.99,141.16,-33.80,.182857,.000075
No,34.00,0,2.34,1.71,5.57,1,5304,-5.579,3.89,0.00,84.41,-11.20,.192307,.000037
No,43.00,0,0.586,3.14,4.85,19,5304,-6.209,11.52,-45.63,27.03,-7.50,.307692,.000764
No,37.00,0,0.586,1.71,4.28,6,5304,-4.597,11.52,-45.63,27.03,-9.90,.192307,.000028
No,43.00,0,1.552,.71,1.71,1,1785,-4.815,4.79,0.00,70.99,-17.50,.179487,.000018
No,38.00,0,1.019,.71,1.71,25,4740,-5.677,6.62,-14.12,29.99,-11.00,.230769,.000228
No,37.00,0,2.272,.71,.71,6,488,-5.270,3.28,0.00,45.43,-11.70,.217948,.002866
No,29.00,0,2.335,.42,.57,1,2222,-4.850,0.84,0.00,116.77,-5.50,.256410,.025091
No,45.00,0,2.556,4.11,1.82,263,501,-6.378,4.51,0.00,108.67,-26.80,.268571,.000179
No,30.00,0,1.951,3.28,.57,15285,969,-4.139,4.20,0.00,37.59,-9.20,.282051,.000014
No,37.00,0,5.245,.22,.02,49816,1060,-6.878,4.47,0.00,134.67,-69.70,.217514,.011161
No,30.00,0,3.648,1.85,1.14,1,582,-4.375,1.21,0.00,111.98,-28.80,.221476,.036153
No,51.00,0.17932,8.024,.19,.23,4142,870,-8.985,42.88,-218.86,3.42,-514.10,.490961,.001356
No,47.00,0,1.792,.75,.87,1,1287,-6.380,8.36,-7.71,41.89,-19.60,.229885,.000023
No,59.00,0,8.836,.25,.31,1,1853,-8.256,4.25,0.00,181.18,-113.90,.279661,.000182
No,38.00,0.124294,2.871,.31,.08,1,2703,-6.879,1.79,0.00,186.23,-83.40,.206214,.000393
No,44.00,0.0338983,3.028,.37,.20,266,360,-7.923,3.03,0.00,125.70,-95.80,.225988,.000944
No,39.00,0.0338983,3.028,.37,.11,534,309,-6.586,1.09,0.00,171.07,-91.20,.217514,.001189
No,44.00,0,2.805,.25,.34,1,659,-7.245,2.24,0.00,156.22,-83.50,.220338,.007431
No,52.00,0.0169492,2.813,.25,.28,1,1466,-9.187,1.13,0.00,123.29,-72.60,.223163,.000475
No,36.00,0.0115691,4.458,.36,.15,248518,500,-9.026,9.98,-26.38,44.60,-325.30,.246565,.004841
No,30.00,0,3.862,1.17,.22,7057,56,-6.017,4.81,0.00,194.94,-44.70,.175141,.001630
No,49.00,0.145374,2.885,.20,.15,24507,483,-8.378,9.49,-6.43,38.34,-110.10,.303964,.000619
No,38.00,0,8.88,.64,.50,1,1634,-6.830,6.62,-1.58,153.34,-33.10,.201342,.000128
No,44.00,0.0296457,4.488,.08,.06,393429,53,-8.955,NA,0.00,139.49,-393.00,.396963,.001963
No,34.00,0,4.227,.31,.11,1,108,-6.803,1.58,0.00,138.30,-74.90,.169491,.002376
No,38.00,0,4.488,.78,.28,1,227,-6.728,4.94,0.00,125.65,-14.30,.275167,.000035
No,43.00,0,2.749,.78,.28,1,745,-6.507,2.80,0.00,113.18,-37.10,.174496,.000343
No,30.00,0.354302,4.29,.18,.02,385611,621,-8.902,14.90,-91.00,26.27,-429.70,.787418,.003958
No,28.00,0.354302,4.29,.18,.02,385647,621,-8.466,8.95,-80.14,24.04,-414.20,.788141,.003947
No,35.00,0,3.247,.92,.28,1,817,-5.601,4.98,0.00,83.50,-35.90,.140939,.000008
No,22.00,0,3.936,1.85,.57,1,951,-5.030,1.93,0.00,128.36,-16.40,.208053,.000022
No,42.00,0.0122921,5.534,.11,.31,460646,600,-7.742,NA,0.00,135.44,-487.60,.237888,.004394
No,46.00,0.0253073,5.113,.08,.04,383688,513,-8.161,NA,0.00,177.91,-439.32,.198843,.012367
No,47.00,0,5.012,.50,.42,31029,1084,-6.834,13.42,-14.71,29.56,-37.10,.214765,.000073
No,49.00,0.032538,5.216,.07,.06,384863,696,-9.252,3.76,0.00,90.96,-465.82,.295010,.011358
No,48.00,0,2.348,.35,.42,350374,482,-6.327,8.78,-19.78,20.65,-34.30,.174496,.000313
No,43.00,0.123644,4.483,.10,.04,388280,156,-8.647,9.92,-23.44,34.39,-452.80,.445408,.018904
No,35.00,0,3.586,.62,1.00,1,2164,-5.879,2.71,0.00,133.33,-8.90,.275862,.030787
No,37.00,0,0.087,1.50,.42,62844,644,-5.615,13.33,-233.98,NA,-29.70,.429530,.000460
No,35.00,0,4.255,.50,.37,6,1387,-4.195,1.79,0.00,130.88,-16.20,.160919,.001285
No,54.00,0,6.332,.50,1.75,1,22451,-7.549,2.74,0.00,132.02,-21.70,.287356,.000025
No,59.00,0,8.793,.50,.62,1,22451,-8.272,7.72,0.00,176.20,-21.30,.218390,.000016
No,32.00,0,7.134,.50,.37,1,1255,-5.304,3.92,-6.68,121.01,-12.90,.149425,.000089
No,31.00,0,4.506,.50,.37,1,1255,-4.719,3.42,0.00,113.44,-16.60,.183908,.000027
No,37.00,0,5.669,.75,.50,1,279,-7.129,0.91,0.00,151.83,-4.70,.206896,.000685
No,48.00,0,0.586,1.12,.37,69104,146,-6.200,10.19,-56.29,27.08,-21.60,.252873,.000063
No,42.00,0.030837,3.367,.82,.24,229027,96,-6.600,9.57,-41.53,36.56,-137.70,.330396,.006441
No,43.00,0.0151844,8.899,.17,.10,361808,7000,-8.404,NA,0.00,225.59,-442.70,.207519,.007615
No,45.00,0,5.688,.42,.07,1,8234,-6.695,1.32,0.00,182.74,-45.80,.194630,.000131
No,44.00,0.0462555,5.348,.46,.06,362093,7929,-7.279,7.83,0.00,104.57,-138.50,.204845,.011886
No,41.00,0,8.899,.15,.06,2,1168,-7.110,2.56,0.00,179.63,-123.70,.226872,.000535
No,38.00,0.0242291,8.796,.17,.06,2,3398,-7.566,3.80,0.00,128.49,-97.17,.189427,.017306
No,48.00,0,8.903,.20,.11,1,3498,-8.965,8.66,0.00,200.71,-102.30,.203389,.012136
No,43.00,0,0.586,.37,1.12,1,201,-5.988,12.42,-31.84,24.33,-16.80,.126436,.015512
No,46.00,0.0154185,3.079,.06,.20,4,4189,-8.466,12.03,-64.63,31.77,-123.70,.174008,.006431
No,34.00,0.0660793,8.694,.17,.20,1,675,-6.378,4.11,0.00,213.58,-87.40,.191629,.002961
No,39.00,0.0132159,8.694,.31,.20,1,542,-6.297,4.72,0.00,215.12,-109.30,.213656,.003981
No,35.00,0.19163,0.322,.60,.20,7261,2532,-7.221,7.00,-19.26,22.39,-86.20,.297356,.000317
No,35.00,0,2.359,.88,.44,1,282,-5.431,3.56,0.00,107.63,-21.10,.204081,.032250
No,35.00,0,4.528,1.48,.17,138,1124,-7.010,1.90,0.00,170.30,-104.40,.185022,.000194
No,35.00,0.0230769,2.07,1.16,.16,1,853,-6.541,4.58,0.00,130.78,-37.00,.265384,.005104
No,31.00,0,2.731,.66,.22,1,2669,-5.314,3.93,0.00,77.60,-14.90,.132653,.017180
No,37.00,0.0518868,3.309,.38,.23,1,500,-7.601,7.99,0.00,100.89,-35.70,.235849,.000136
No,24.00,0.153061,3.171,3.55,.77,1,2216,-6.304,3.62,0.00,132.17,-10.00,.285714,.010817
No,37.00,0,2.626,2.44,.88,1,421,-5.920,2.78,0.00,55.25,-27.80,.224489,.000015
No,37.00,0,2.822,2.33,1.00,1,239,-5.394,1.87,0.00,90.75,-16.60,.214285,.000015
No,29.00,0,1.956,9.77,3.77,1,1365,-4.429,3.03,0.00,147.25,-13.90,.204081,.000012
No,36.00,0,3.45,9.77,3.77,1,1365,-6.063,2.20,0.00,108.61,-14.40,.173469,.000102
No,24.00,0,2.756,9.77,3.22,1,1365,-3.924,NA,0.00,115.53,-8.50,.183673,.018661
No,29.00,0.102041,5.479,.66,.66,1,866,-5.003,0.74,0.00,124.69,-15.20,.244897,.045720
No,36.00,0,2.639,.48,.12,1,1745,-7.046,4.69,0.00,108.96,-48.80,.200000,.000688
No,45.00,0,0.58,.28,.12,9219,1322,-6.864,11.15,-51.06,28.15,-41.30,.242307,.000059
No,42.00,0,0.58,.24,.12,8898,1322,-7.394,12.02,-121.05,27.03,-48.10,.200000,.000143
No,35.00,0,2.516,.44,.24,1,2008,-6.873,3.72,0.00,109.43,-54.10,.169230,.000177
No,36.00,0,2.985,6.52,3.52,2,1422,-5.807,5.34,0.00,131.89,-54.40,.200000,.000053
No,30.00,0,4.58,3.04,2.44,1,1422,-6.668,6.08,0.00,116.29,-26.40,.192307,.001158
No,44.00,0,4.262,.90,1.85,1,973,-6.321,10.48,0.00,113.38,-58.40,.165094,.000016
No,63.00,0,0.586,.80,2.12,322,1030,-6.703,8.18,-96.68,29.14,-125.60,.207692,.015147
No,38.00,0,0.307,.52,.28,59763,725,-5.859,7.55,-36.12,16.60,-53.10,.292452,.000124
No,39.00,0.132075,1.795,1.85,1.33,229,833,-6.316,2.40,0.00,53.08,-46.00,.183962,.000332
No,43.00,0,2.671,.76,.95,1,917,-7.556,2.65,0.00,100.65,-26.80,.231132,.003061
No,28.00,0,3.798,1.33,1.33,1,869,-5.654,3.14,0.00,113.31,-38.10,.254716,.018662
No,25.00,0,3.798,1.04,1.19,1,869,-4.903,3.61,0.00,129.34,-33.40,.245283,.019142
No,35.00,0,4.006,1.64,2.16,2,2455,-6.323,3.80,0.00,118.86,-63.30,.184615,.000077
No,34.00,0,4.006,1.71,2.57,2,2115,-6.780,4.64,0.00,145.54,-42.10,.188679,.000070
No,56.00,0,0.562,1.77,.66,196597,572,-7.699,8.97,-36.11,14.92,-33.60,.295918,.034395
No,31.00,0.0283019,2.884,2.71,.33,2,1301,-5.945,0.41,0.00,120.22,-32.70,.174528,.000033
No,27.00,0.238462,0.134,1.44,.72,1418,1658,-5.776,7.24,-122.78,4.48,-45.00,.180769,.000280
No,38.00,0,0.586,1.85,.14,546,765,-5.926,12.03,-45.52,29.66,-46.80,.231132,.000357
No,44.00,0,2.273,.66,1.33,30350,1410,-7.294,6.19,-1.47,34.22,-56.00,.201986,.000026
No,31.00,0,3.697,2.91,2.83,1,1453,-5.553,NA,0.00,133.15,-22.00,.139344,.000010
No,48.00,0.454545,3.061,1.31,.68,134256,328,-8.130,7.48,-4.68,35.66,-39.30,.348484,.010747
No,51.00,0,4.226,.13,.16,1,862,-8.502,3.38,0.00,128.86,-61.90,.188741,.000022
No,38.00,0,2.901,.41,.33,39,59,-6.842,3.64,0.00,134.93,-11.80,.229508,.006383
No,47.00,0,3.816,.36,.40,363236,790,-7.747,18.07,0.00,130.11,-80.90,.208609,.000043
No,48.00,0.112583,0.579,.23,.56,395083,231,-7.098,6.13,-25.17,40.13,-80.60,.751655,.002945
No,42.00,0.0231788,3.405,.26,.56,7,766,-6.762,3.98,0.00,140.65,-76.40,.218543,.006222
No,53.00,0,3.323,.30,.53,2,1682,-7.703,1.85,0.00,86.95,-96.50,.208609,.000514
No,35.00,0,2.808,.66,.53,2,613,-7.920,3.37,0.00,135.48,-49.40,.178807,.001226
No,59.00,0,1.076,.50,1.33,337677,306,-5.055,7.00,-5.36,27.74,-44.20,.254098,.000033
No,31.00,0.0198675,1.311,.33,.53,14,524,-6.419,4.12,0.00,44.21,-60.10,.165562,.002269
No,45.00,0,3.569,2.00,1.25,1,185,-6.941,3.27,0.00,121.90,-12.30,.139344,.007310
No,35.00,0,4.325,1.41,1.58,1,635,-5.004,3.84,0.00,124.42,-20.70,.131147,.000027
No,36.00,0,6.175,1.42,1.31,1,559,-6.312,1.24,0.00,150.91,-35.30,.146464,.000020
No,32.00,0,6.175,1.73,.93,1,455,-7.477,1.76,0.00,177.86,-57.50,.208609,.000447
No,37.00,0,2.212,2.16,1.33,1,67,-5.001,1.51,0.00,136.91,-21.70,.245901,.000601
No,58.00,0.0491803,0.586,.50,1.00,298450,152,-5.774,9.90,-37.13,17.62,-34.80,.245901,.000025
No,37.00,0.0983607,0.999,1.00,1.00,981,495,-7.334,12.69,-118.78,5.40,-19.40,.336065,.009271
No,45.00,0,0.34,.50,1.00,1332,265,-5.779,3.77,-32.57,9.46,-35.00,.196721,.000082
No,35.00,0,0.134,.31,.31,1,302,-7.013,5.68,-105.76,3.11,-28.50,.181818,.000226
No,43.00,0,2.176,.36,.26,235745,1502,-6.974,10.15,-41.93,21.57,-49.50,.318181,.000844
No,37.00,0,3.392,.31,.26,1,480,-6.995,3.95,0.00,133.58,-41.40,.207070,.000023
No,45.00,0,3.785,.50,.41,1,776,-5.957,NA,0.00,111.41,-35.00,.237704,.000529
No,43.00,0,3.096,2.00,1.63,673,1947,-6.795,3.33,0.00,31.95,-46.00,.292929,.001474
No,46.00,0,3.096,.78,1.63,515,1947,-7.093,2.24,0.00,62.82,-41.80,.292929,.001533
No,46.00,0,3.096,.78,1.63,1,1772,-6.442,1.23,0.00,102.11,-55.40,.277777,.001040
No,33.00,0,5.284,.84,.26,1,726,-6.773,3.99,0.00,175.72,-28.40,.237373,.039415
No,42.00,0,2.522,.25,.41,1,1013,-5.779,1.70,0.00,50.41,-27.20,.221311,.000031
No,33.00,0,0.563,1.16,.08,258,885,-5.250,10.96,-51.46,22.55,-18.80,.204918,.005167
No,33.00,0,2.194,1.16,.08,1,255,-5.362,1.67,0.00,64.11,-22.70,.204918,.000014
No,45.00,0.245902,1.664,1.16,.08,312617,233,-6.505,7.37,-28.95,26.91,-32.00,.188524,.000020
No,30.00,0,5.31,2.85,.14,1,415,-6.544,2.53,0.00,118.36,-15.10,.160000,.000029
No,23.00,0.0491803,2.659,1.91,.16,2,801,-5.797,3.26,0.00,122.33,-11.20,.385245,.015008
No,26.00,0.0491803,3.216,2.08,.08,1,690,-5.410,1.40,0.00,71.59,-19.40,.204918,.000030
No,29.00,0,3.647,2.00,.08,1,690,-6.348,1.21,0.00,107.85,-19.60,.180327,.000025
No,45.00,0,0.092,.06,.03,1165,2419,-7.345,13.18,-175.30,4.58,-60.60,.258278,.000631
No,46.00,0,4.256,1.25,.33,1,312,-6.968,3.96,0.00,111.89,-21.50,.254098,.000020
No,38.00,0,2.016,.75,.41,1,10458,-5.253,3.78,0.00,113.90,-31.60,.213114,.000012
No,36.00,0.088,0.468,.83,.16,4,241,-6.215,4.15,0.00,29.19,0.00,.496000,.000808
No,38.00,0,2.796,1.36,.26,1,2696,-7.537,4.26,0.00,77.81,-31.10,.247474,.017788
No,43.00,0,0.092,1.14,.50,13236,1818,-6.900,7.35,-68.75,4.22,-17.40,.733333,.014899
No,41.00,0,1.717,.53,.11,397113,1363,-7.615,12.38,-119.42,29.44,-159.20,.225705,.011672
No,43.00,0,3.282,.64,.50,1,1991,-6.535,4.38,0.00,106.09,-27.30,.173333,.000011
No,32.00,0.1,5.795,.50,.50,1,452,-6.122,9.29,0.00,172.57,-18.80,.660000,.020498
No,49.00,0,0.586,.58,.66,324,1228,-6.031,7.70,-51.14,25.30,-31.60,.237704,.000135
No,38.00,0,0.34,.50,.85,13080,2169,-6.145,7.55,-42.75,19.04,-21.90,.180000,.006211
No,54.00,0,3.406,.85,2.07,1,122,-7.650,4.17,0.00,107.62,-56.20,.253333,.012738
No,26.00,0.353333,4.161,.85,2.07,1,1107,-5.104,2.69,0.00,146.36,-26.90,.193333,.000608
No,23.00,0.46,4.037,.85,2.07,1,1107,-4.171,3.41,0.00,133.89,-24.00,.180000,.000650
No,39.00,0,2.517,1.00,1.14,1,1504,-6.073,1.85,0.00,95.68,-28.30,.220000,.022534
No,37.00,0,1.716,1.41,1.33,1,291,-5.495,5.08,0.00,87.02,-21.40,.208000,.000013
No,36.00,0,2.096,1.25,.25,208921,454,-7.484,8.67,-5.96,27.67,-24.90,.232000,.007522
No,51.00,0,2.477,1.25,.08,1,178,-5.852,2.78,0.00,117.89,-34.50,.256000,.000066
No,51.00,0,5.345,1.25,.08,1,903,-6.079,3.77,0.00,138.84,-24.60,.232000,.000024
No,53.00,0,1.489,2.16,1.66,312160,507,-6.903,8.24,-25.74,22.56,-32.10,.224000,.004692
No,46.00,0.00667408,3.791,1.10,1.08,1788,7090,-7.953,0.68,0.00,116.05,-258.10,.193548,.000531
No,28.00,0,3.727,3.33,1.16,2,720,-5.193,2.56,0.00,85.08,-20.40,.168000,.000267
No,52.00,0,2.85,2.16,2.50,1,166,-6.766,NA,0.00,100.52,-38.70,.176000,.000021
No,51.00,0,5.549,.41,.09,392153,537,-8.528,16.45,0.00,145.03,-194.20,.225705,.000410
No,33.00,0,3.025,1.18,.27,19,708,-7.243,3.56,0.00,133.16,-24.20,.207964,.000071
No,48.00,0,0.34,3.33,3.08,1,550,-6.171,10.92,-124.96,21.20,-31.60,.168000,.000018
No,47.00,0,4.102,.28,.41,8,4113,-8.616,NA,0.00,187.16,-212.70,.195924,.000875
No,46.00,0.0203762,2.031,.20,.41,396339,482,-7.938,14.38,-61.19,34.85,-196.30,.347962,.002073
No,38.00,0.031348,3.553,.28,.41,345066,464,-8.452,7.37,-6.40,50.28,-135.60,.445141,.001931
No,57.00,0.0109718,8.897,.20,.41,1,2019,-9.151,NA,0.00,201.75,-169.00,.594043,.004305
No,58.00,0.023511,8.899,.20,.41,1,2019,-9.104,1.62,0.00,151.68,-185.40,.286833,.000838
No,34.00,0.00940439,5.533,.25,.42,9,659,-7.908,4.02,0.00,140.33,-122.40,.147335,.000158
No,47.00,0,5.104,.07,.12,6753,281,-8.997,11.72,0.00,189.88,-194.70,.216300,.000384
No,52.00,0,3.206,.14,.42,1,1405,-7.298,7.39,-1.53,27.01,-41.90,.320000,.000074
No,40.00,0.00667408,6.357,.42,.01,1,695,-9.341,5.14,0.00,205.74,-219.00,.201334,.006579
No,40.00,0,6.357,.36,.04,1,1250,-6.243,4.89,0.00,202.88,-49.30,.168141,.000024
No,52.00,0.0929204,2.696,.13,.09,189523,483,-6.433,NA,-141.20,NA,-69.70,.898230,.003890
No,44.00,0,0.475,.09,.09,50077,119,-7.253,7.95,-27.55,21.75,-45.30,.243362,.000091
No,29.00,0.274336,2.521,.04,.31,1,508,-7.225,2.13,0.00,119.22,-40.40,.216814,.004290
No,51.00,0.0353982,2.558,.31,.04,1,21187,-7.751,2.45,0.00,102.67,-62.50,.296460,.001730
No,41.00,0.0278087,3.183,.04,.05,2,1569,-8.220,NA,0.00,167.97,-220.70,.270300,.000101
No,41.00,0.110619,2.895,.13,.09,1,1046,-7.638,2.66,0.00,134.82,-47.90,.265486,.000117
No,47.00,0.0767519,6.735,.07,.05,2,3114,-8.362,NA,0.00,178.06,-270.00,.375973,.005234
No,45.00,0.083426,6.735,.08,.03,2,3114,-8.415,NA,0.00,176.87,-254.30,.371523,.005320
No,37.00,0,0.166,.36,.04,18917,127,-6.441,11.97,-58.80,3.98,-50.00,.221238,.015425
No,33.00,0.0211346,3.985,.21,.10,1,1755,-7.822,2.75,0.00,149.59,-160.64,.320355,.006906
No,37.00,0.00778643,1.1,.19,.07,4,392,-8.961,9.78,-71.08,39.57,-228.30,.193548,.002567
No,32.00,0.0433815,3.86,.14,.02,2,494,-8.381,5.04,0.00,142.00,-199.30,.226918,.004048
No,34.00,0,2.477,1.08,.08,1,183,-6.060,4.41,0.00,81.15,-20.90,.192000,.036380
No,41.00,0.0812013,2.809,.16,.08,382382,1732,-8.954,6.46,-1.95,57.59,-260.20,.307007,.007698
No,37.00,0.0973451,1.002,.36,.27,204582,2076,-7.253,6.65,-37.24,24.83,-38.60,.486725,.017236
No,33.00,0,4.327,.57,.42,1,1019,-5.320,2.70,0.00,156.00,-17.30,.209790,.033426
No,41.00,0.0579937,5.394,.79,2.47,143848,1073,-7.671,14.62,-69.38,40.49,-182.60,.396551,.005136
No,43.00,0,2.943,.32,.44,1,1350,-7.326,4.80,0.00,109.13,-63.20,.198443,.000156
No,32.00,0,0.971,.68,.45,725,1090,-6.578,5.13,-2.87,34.12,-30.40,.234513,.000841
No,32.00,0.0378198,2.353,.50,.29,886,760,-7.117,8.72,-3.61,48.56,-182.70,.243604,.004326
No,34.00,0,3.26,3.57,2.28,1,1029,-5.988,2.29,0.00,120.23,-13.60,.258741,.000055
No,48.00,0,0.166,.21,.35,37218,1858,-8.122,15.17,-39.22,3.66,-30.30,.377622,.000018
